log_loss,auc,mstd,rounds,params
0.5384785714285714,0.8036287142857143,0.030741272949186573,590,"{'colsample_bytree': 0.75, 'eta': 0.0098, 'gamma': 0.078, 'max_depth': 5, 'min_child_weight': 31.900000000000002, 'reg_lambda': 0.75, 'subsample': 0.71}"
0.5384792857142857,0.8036287142857143,0.03045161833165709,3378,"{'colsample_bytree': 0.7000000000000001, 'eta': 0.0018000000000000002, 'gamma': 0.052000000000000005, 'max_depth': 5, 'min_child_weight': 19.400000000000002, 'reg_lambda': 0.74, 'subsample': 0.79}"
0.5384871428571428,0.8036147142857143,0.03048281860595927,1584,"{'colsample_bytree': 0.76, 'eta': 0.0038, 'gamma': 0.001, 'max_depth': 5, 'min_child_weight': 33.4, 'reg_lambda': 0.71, 'subsample': 0.54}"
0.5384877142857143,0.8036014285714285,0.03071381161139958,1332,"{'colsample_bytree': 0.88, 'eta': 0.0044, 'gamma': 0.031, 'max_depth': 5, 'min_child_weight': 18.7, 'reg_lambda': 0.71, 'subsample': 0.79}"
0.5384881428571429,0.8035978571428573,0.030601028378332857,895,"{'colsample_bytree': 0.74, 'eta': 0.0066, 'gamma': 0.045, 'max_depth': 5, 'min_child_weight': 31.8, 'reg_lambda': 0.8300000000000001, 'subsample': 0.63}"
0.5384887142857142,0.8036088571428571,0.03155764656081286,665,"{'colsample_bytree': 0.81, 'eta': 0.0081, 'gamma': 0.0, 'max_depth': 5, 'min_child_weight': 38.7, 'reg_lambda': 0.71, 'subsample': 0.5700000000000001}"
0.538508,0.8036267142857143,0.03028063543186383,2965,"{'colsample_bytree': 0.61, 'eta': 0.0021000000000000003, 'gamma': 0.076, 'max_depth': 5, 'min_child_weight': 11.9, 'reg_lambda': 0.79, 'subsample': 0.68}"
0.5385125714285715,0.8035522857142857,0.030916066233046047,1205,"{'colsample_bytree': 0.72, 'eta': 0.0048000000000000004, 'gamma': 0.036000000000000004, 'max_depth': 5, 'min_child_weight': 10.9, 'reg_lambda': 0.7000000000000001, 'subsample': 0.59}"
0.5385151428571427,0.8035844285714286,0.030300518137085484,891,"{'colsample_bytree': 0.74, 'eta': 0.0068000000000000005, 'gamma': 0.093, 'max_depth': 5, 'min_child_weight': 27.3, 'reg_lambda': 0.78, 'subsample': 0.75}"
0.5385151428571429,0.8035952857142857,0.030866355408327013,523,"{'colsample_bytree': 0.76, 'eta': 0.0109, 'gamma': 0.074, 'max_depth': 5, 'min_child_weight': 31.400000000000002, 'reg_lambda': 0.79, 'subsample': 0.62}"
0.5385225714285714,0.8035615714285713,0.030292424576223782,783,"{'colsample_bytree': 0.8300000000000001, 'eta': 0.0077, 'gamma': 0.117, 'max_depth': 5, 'min_child_weight': 23.6, 'reg_lambda': 0.73, 'subsample': 0.64}"
0.5385265714285714,0.803600142857143,0.031168890569263225,434,"{'colsample_bytree': 0.78, 'eta': 0.012700000000000001, 'gamma': 0.133, 'max_depth': 5, 'min_child_weight': 47.0, 'reg_lambda': 0.87, 'subsample': 0.55}"
0.5385304285714286,0.8035885714285713,0.031298286619088816,655,"{'colsample_bytree': 0.85, 'eta': 0.008400000000000001, 'gamma': 0.127, 'max_depth': 5, 'min_child_weight': 16.8, 'reg_lambda': 0.73, 'subsample': 0.61}"
0.5385322857142858,0.8035504285714287,0.030372457461594646,944,"{'colsample_bytree': 0.7000000000000001, 'eta': 0.0064, 'gamma': 0.063, 'max_depth': 5, 'min_child_weight': 10.100000000000001, 'reg_lambda': 0.74, 'subsample': 0.74}"
0.5385355714285714,0.8035488571428571,0.030570805632610082,579,"{'colsample_bytree': 0.77, 'eta': 0.010100000000000001, 'gamma': 0.08700000000000001, 'max_depth': 5, 'min_child_weight': 22.0, 'reg_lambda': 0.8300000000000001, 'subsample': 0.8}"
0.538536,0.8035934285714286,0.030825840819988768,817,"{'colsample_bytree': 0.6900000000000001, 'eta': 0.0071, 'gamma': 0.055, 'max_depth': 5, 'min_child_weight': 30.3, 'reg_lambda': 0.77, 'subsample': 0.76}"
0.538544,0.8035511428571429,0.030715736988658815,399,"{'colsample_bytree': 0.78, 'eta': 0.0143, 'gamma': 0.036000000000000004, 'max_depth': 5, 'min_child_weight': 22.6, 'reg_lambda': 0.72, 'subsample': 0.78}"
0.538551,0.8035385714285714,0.03089376242906947,640,"{'colsample_bytree': 0.85, 'eta': 0.0089, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 49.6, 'reg_lambda': 0.78, 'subsample': 0.53}"
0.5385551428571429,0.8035415714285714,0.030780147735004988,621,"{'colsample_bytree': 0.73, 'eta': 0.009300000000000001, 'gamma': 0.08700000000000001, 'max_depth': 5, 'min_child_weight': 26.5, 'reg_lambda': 0.74, 'subsample': 0.68}"
0.5385574285714286,0.8035167142857141,0.031892177757745215,237,"{'colsample_bytree': 0.9400000000000001, 'eta': 0.0211, 'gamma': 0.068, 'max_depth': 5, 'min_child_weight': 37.5, 'reg_lambda': 0.75, 'subsample': 0.61}"
0.5385651428571429,0.8035265714285714,0.03080344467831547,1545,"{'colsample_bytree': 0.6900000000000001, 'eta': 0.0038, 'gamma': 0.044, 'max_depth': 5, 'min_child_weight': 17.8, 'reg_lambda': 0.72, 'subsample': 0.5}"
0.5385682857142858,0.8035245714285715,0.030016209552430933,308,"{'colsample_bytree': 0.71, 'eta': 0.0195, 'gamma': 0.094, 'max_depth': 5, 'min_child_weight': 29.400000000000002, 'reg_lambda': 0.79, 'subsample': 0.72}"
0.5385801428571428,0.8034749999999999,0.030292112214274528,481,"{'colsample_bytree': 0.74, 'eta': 0.012400000000000001, 'gamma': 0.131, 'max_depth': 5, 'min_child_weight': 15.9, 'reg_lambda': 0.71, 'subsample': 0.66}"
0.5385808571428572,0.8035568571428572,0.029801901803377374,614,"{'colsample_bytree': 0.77, 'eta': 0.0102, 'gamma': 0.073, 'max_depth': 5, 'min_child_weight': 25.1, 'reg_lambda': 0.76, 'subsample': 0.66}"
0.5385827142857142,0.8035085714285716,0.030204203752850177,973,"{'colsample_bytree': 0.72, 'eta': 0.0063, 'gamma': 0.019, 'max_depth': 5, 'min_child_weight': 17.900000000000002, 'reg_lambda': 0.75, 'subsample': 0.56}"
0.5385845714285714,0.8035209999999999,0.03066277189143914,401,"{'colsample_bytree': 0.64, 'eta': 0.014400000000000001, 'gamma': 0.096, 'max_depth': 5, 'min_child_weight': 28.0, 'reg_lambda': 0.72, 'subsample': 0.58}"
0.5385848571428571,0.8035091428571429,0.030585079509526138,838,"{'colsample_bytree': 1.0, 'eta': 0.007, 'gamma': 0.024, 'max_depth': 5, 'min_child_weight': 39.6, 'reg_lambda': 0.76, 'subsample': 0.43}"
0.5385865714285715,0.8034838571428571,0.030711135952741435,345,"{'colsample_bytree': 0.87, 'eta': 0.0164, 'gamma': 0.056, 'max_depth': 5, 'min_child_weight': 36.9, 'reg_lambda': 0.73, 'subsample': 0.61}"
0.538586857142857,0.8035134285714286,0.030739846746353054,432,"{'colsample_bytree': 0.8300000000000001, 'eta': 0.0132, 'gamma': 0.10200000000000001, 'max_depth': 5, 'min_child_weight': 12.3, 'reg_lambda': 0.79, 'subsample': 0.66}"
0.5385895714285713,0.8035230000000001,0.030353286733805718,282,"{'colsample_bytree': 0.8200000000000001, 'eta': 0.0205, 'gamma': 0.015, 'max_depth': 5, 'min_child_weight': 23.1, 'reg_lambda': 0.85, 'subsample': 0.7000000000000001}"
0.5385947142857143,0.8035278571428571,0.029949375936696287,517,"{'colsample_bytree': 0.75, 'eta': 0.0119, 'gamma': 0.034, 'max_depth': 5, 'min_child_weight': 21.5, 'reg_lambda': 0.77, 'subsample': 0.64}"
0.5385952857142858,0.8035588571428571,0.029973929726614848,356,"{'colsample_bytree': 0.78, 'eta': 0.017, 'gamma': 0.053, 'max_depth': 5, 'min_child_weight': 35.800000000000004, 'reg_lambda': 0.8, 'subsample': 0.5}"
0.5386058571428571,0.8035232857142857,0.030409454584468,636,"{'colsample_bytree': 0.6900000000000001, 'eta': 0.0094, 'gamma': 0.039, 'max_depth': 5, 'min_child_weight': 24.3, 'reg_lambda': 0.81, 'subsample': 0.65}"
0.5386074285714285,0.8035318571428572,0.03223173229513416,4000,"{'colsample_bytree': 0.66, 'eta': 0.0013000000000000002, 'gamma': 0.0, 'max_depth': 5, 'min_child_weight': 10.600000000000001, 'reg_lambda': 0.76, 'subsample': 0.52}"
0.5386204285714287,0.8035035714285713,0.03017610208725943,332,"{'colsample_bytree': 0.73, 'eta': 0.0179, 'gamma': 0.064, 'max_depth': 5, 'min_child_weight': 41.0, 'reg_lambda': 0.77, 'subsample': 0.48}"
0.5386324285714286,0.8034582857142857,0.030509704596837998,225,"{'colsample_bytree': 0.89, 'eta': 0.024900000000000002, 'gamma': 0.07100000000000001, 'max_depth': 5, 'min_child_weight': 32.6, 'reg_lambda': 0.78, 'subsample': 0.74}"
0.5386432857142857,0.8034209999999999,0.029886360898553618,321,"{'colsample_bytree': 0.91, 'eta': 0.0188, 'gamma': 0.008, 'max_depth': 5, 'min_child_weight': 35.2, 'reg_lambda': 0.8, 'subsample': 0.67}"
0.5386451428571429,0.8034818571428571,0.03145642578445286,458,"{'colsample_bytree': 0.84, 'eta': 0.0117, 'gamma': 0.048, 'max_depth': 5, 'min_child_weight': 13.0, 'reg_lambda': 0.72, 'subsample': 0.58}"
0.538671,0.8034542857142857,0.028261434134298984,1191,"{'colsample_bytree': 0.87, 'eta': 0.006200000000000001, 'gamma': 0.156, 'max_depth': 4, 'min_child_weight': 27.700000000000003, 'reg_lambda': 0.72, 'subsample': 0.5700000000000001}"
0.538695,0.8034858571428571,0.028755598541775527,978,"{'colsample_bytree': 0.77, 'eta': 0.007200000000000001, 'gamma': 0.024, 'max_depth': 4, 'min_child_weight': 24.5, 'reg_lambda': 0.7000000000000001, 'subsample': 0.75}"
0.5387259999999999,0.8034362857142857,0.03181652107121771,1289,"{'colsample_bytree': 0.67, 'eta': 0.0041, 'gamma': 0.041, 'max_depth': 6, 'min_child_weight': 37.300000000000004, 'reg_lambda': 0.72, 'subsample': 0.72}"
0.5387404285714286,0.8033862857142857,0.032914534294829365,336,"{'colsample_bytree': 0.97, 'eta': 0.0137, 'gamma': 0.032, 'max_depth': 6, 'min_child_weight': 45.400000000000006, 'reg_lambda': 0.8200000000000001, 'subsample': 0.6}"
0.5387448571428571,0.8034402857142856,0.032005443538470305,1095,"{'colsample_bytree': 0.8, 'eta': 0.0047, 'gamma': 0.035, 'max_depth': 6, 'min_child_weight': 14.0, 'reg_lambda': 0.81, 'subsample': 0.8}"
0.5387595714285714,0.8034067142857142,0.03178691143627064,941,"{'colsample_bytree': 0.66, 'eta': 0.0056, 'gamma': 0.059000000000000004, 'max_depth': 6, 'min_child_weight': 40.300000000000004, 'reg_lambda': 0.72, 'subsample': 0.75}"
0.5387611428571429,0.803388,0.03209737611824415,669,"{'colsample_bytree': 0.72, 'eta': 0.0076, 'gamma': 0.065, 'max_depth': 6, 'min_child_weight': 25.400000000000002, 'reg_lambda': 0.8, 'subsample': 0.7000000000000001}"
0.5387612857142857,0.8034528571428571,0.02857994989191496,307,"{'colsample_bytree': 0.77, 'eta': 0.0224, 'gamma': 0.031, 'max_depth': 4, 'min_child_weight': 22.6, 'reg_lambda': 0.74, 'subsample': 0.7000000000000001}"
0.5387717142857144,0.8034074285714284,0.030608283577590392,1764,"{'colsample_bytree': 0.89, 'eta': 0.0034000000000000002, 'gamma': 0.003, 'max_depth': 4, 'min_child_weight': 42.5, 'reg_lambda': 0.74, 'subsample': 0.44}"
0.5387752857142857,0.8034305714285714,0.032889391212234415,286,"{'colsample_bytree': 0.89, 'eta': 0.016, 'gamma': 0.148, 'max_depth': 6, 'min_child_weight': 43.6, 'reg_lambda': 0.7000000000000001, 'subsample': 0.48}"
0.5387797142857143,0.8033980000000002,0.03206330786955843,363,"{'colsample_bytree': 0.68, 'eta': 0.013800000000000002, 'gamma': 0.019, 'max_depth': 6, 'min_child_weight': 45.5, 'reg_lambda': 0.71, 'subsample': 0.76}"
0.5387801428571429,0.803317,0.029808517652941798,409,"{'colsample_bytree': 0.8200000000000001, 'eta': 0.015000000000000001, 'gamma': 0.07, 'max_depth': 5, 'min_child_weight': 30.8, 'reg_lambda': 0.84, 'subsample': 0.4}"
0.5388095714285714,0.8033495714285716,0.02765556298127074,569,"{'colsample_bytree': 0.96, 'eta': 0.0134, 'gamma': 0.121, 'max_depth': 4, 'min_child_weight': 12.0, 'reg_lambda': 0.75, 'subsample': 0.56}"
0.5388107142857143,0.803397142857143,0.029933518151863417,4000,"{'colsample_bytree': 0.9400000000000001, 'eta': 0.0016, 'gamma': 0.024, 'max_depth': 4, 'min_child_weight': 38.800000000000004, 'reg_lambda': 0.8200000000000001, 'subsample': 0.36}"
0.5388128571428572,0.8033424285714285,0.032577666852191024,824,"{'colsample_bytree': 0.81, 'eta': 0.0059, 'gamma': 0.055, 'max_depth': 6, 'min_child_weight': 20.200000000000003, 'reg_lambda': 0.9, 'subsample': 0.8}"
0.5388181428571428,0.8033684285714285,0.028892037818818016,1156,"{'colsample_bytree': 0.65, 'eta': 0.0061, 'gamma': 0.10300000000000001, 'max_depth': 4, 'min_child_weight': 22.8, 'reg_lambda': 0.75, 'subsample': 0.44}"
0.5388251428571429,0.8033268571428571,0.02755185575425935,401,"{'colsample_bytree': 0.9500000000000001, 'eta': 0.0189, 'gamma': 0.07, 'max_depth': 4, 'min_child_weight': 11.700000000000001, 'reg_lambda': 0.71, 'subsample': 0.54}"
0.5388328571428571,0.8033381428571429,0.030735163460465183,1512,"{'colsample_bytree': 0.98, 'eta': 0.0039000000000000003, 'gamma': 0.002, 'max_depth': 4, 'min_child_weight': 14.200000000000001, 'reg_lambda': 0.88, 'subsample': 0.62}"
0.5388331428571428,0.803349,0.02802873388435976,999,"{'colsample_bytree': 0.64, 'eta': 0.0076, 'gamma': 0.013000000000000001, 'max_depth': 4, 'min_child_weight': 33.4, 'reg_lambda': 0.73, 'subsample': 0.33}"
0.5388360000000001,0.8033472857142857,0.0316393278227429,597,"{'colsample_bytree': 0.6, 'eta': 0.009000000000000001, 'gamma': 0.113, 'max_depth': 5, 'min_child_weight': 13.4, 'reg_lambda': 0.76, 'subsample': 0.37}"
0.5388381428571428,0.8033475714285715,0.031104231127167793,1214,"{'colsample_bytree': 0.86, 'eta': 0.0047, 'gamma': 0.081, 'max_depth': 4, 'min_child_weight': 20.3, 'reg_lambda': 0.79, 'subsample': 0.64}"
0.538842,0.8033372857142858,0.030747891598889833,607,"{'colsample_bytree': 0.63, 'eta': 0.0097, 'gamma': 0.028, 'max_depth': 4, 'min_child_weight': 47.0, 'reg_lambda': 0.89, 'subsample': 0.79}"
0.5388495714285715,0.8032965714285715,0.031669273204178755,299,"{'colsample_bytree': 0.76, 'eta': 0.0171, 'gamma': 0.107, 'max_depth': 6, 'min_child_weight': 28.5, 'reg_lambda': 0.77, 'subsample': 0.6}"
0.5388735714285715,0.8032865714285713,0.03263350621802982,405,"{'colsample_bytree': 0.92, 'eta': 0.0117, 'gamma': 0.149, 'max_depth': 6, 'min_child_weight': 19.0, 'reg_lambda': 0.74, 'subsample': 0.5700000000000001}"
0.5388854285714285,0.8033088571428572,0.029785189619248725,409,"{'colsample_bytree': 0.8200000000000001, 'eta': 0.015300000000000001, 'gamma': 0.129, 'max_depth': 4, 'min_child_weight': 32.9, 'reg_lambda': 0.84, 'subsample': 0.41000000000000003}"
0.5388919999999999,0.8032950000000001,0.03256553681667718,430,"{'colsample_bytree': 0.68, 'eta': 0.0112, 'gamma': 0.017, 'max_depth': 6, 'min_child_weight': 26.0, 'reg_lambda': 0.77, 'subsample': 0.74}"
0.5389101428571428,0.8032951428571428,0.03143147008148418,213,"{'colsample_bytree': 0.87, 'eta': 0.0245, 'gamma': 0.029, 'max_depth': 4, 'min_child_weight': 41.800000000000004, 'reg_lambda': 0.75, 'subsample': 0.62}"
0.5389321428571429,0.8032764285714286,0.03288939285383104,408,"{'colsample_bytree': 0.75, 'eta': 0.0114, 'gamma': 0.011, 'max_depth': 6, 'min_child_weight': 19.0, 'reg_lambda': 0.86, 'subsample': 0.78}"
0.5389335714285715,0.8032098571428571,0.03232465532907135,204,"{'colsample_bytree': 0.79, 'eta': 0.023100000000000002, 'gamma': 0.029, 'max_depth': 6, 'min_child_weight': 49.0, 'reg_lambda': 0.88, 'subsample': 0.5700000000000001}"
0.5389378571428571,0.8033154285714286,0.03192686095717947,862,"{'colsample_bytree': 0.85, 'eta': 0.0061, 'gamma': 0.14200000000000002, 'max_depth': 4, 'min_child_weight': 29.6, 'reg_lambda': 0.73, 'subsample': 0.67}"
0.5389422857142857,0.8032707142857143,0.03163476139661463,758,"{'colsample_bytree': 0.9500000000000001, 'eta': 0.0071, 'gamma': 0.042, 'max_depth': 4, 'min_child_weight': 19.8, 'reg_lambda': 0.89, 'subsample': 0.55}"
0.5389768571428571,0.8032632857142856,0.03125915094419065,427,"{'colsample_bytree': 0.63, 'eta': 0.013000000000000001, 'gamma': 0.10400000000000001, 'max_depth': 4, 'min_child_weight': 40.1, 'reg_lambda': 0.84, 'subsample': 0.68}"
0.5389801428571429,0.8034367142857141,0.03597135094506926,4000,"{'colsample_bytree': 0.72, 'eta': 0.0009000000000000001, 'gamma': 0.034, 'max_depth': 6, 'min_child_weight': 44.1, 'reg_lambda': 0.77, 'subsample': 0.56}"
0.5389851428571428,0.8032088571428572,0.03277623274569267,855,"{'colsample_bytree': 0.71, 'eta': 0.0056, 'gamma': 0.044, 'max_depth': 6, 'min_child_weight': 17.5, 'reg_lambda': 0.73, 'subsample': 0.31}"
0.5389867142857143,0.8032188571428571,0.03280402832384773,300,"{'colsample_bytree': 0.8, 'eta': 0.0154, 'gamma': 0.082, 'max_depth': 6, 'min_child_weight': 43.400000000000006, 'reg_lambda': 0.78, 'subsample': 0.46}"
0.5389868571428572,0.8032162857142857,0.03234200368788661,224,"{'colsample_bytree': 0.9, 'eta': 0.021, 'gamma': 0.011, 'max_depth': 6, 'min_child_weight': 36.0, 'reg_lambda': 0.88, 'subsample': 0.77}"
0.5390351428571429,0.8032145714285713,0.03204600748203377,628,"{'colsample_bytree': 0.68, 'eta': 0.0083, 'gamma': 0.083, 'max_depth': 4, 'min_child_weight': 23.6, 'reg_lambda': 0.81, 'subsample': 0.73}"
0.5391194285714286,0.8031704285714285,0.03302270193798181,4000,"{'colsample_bytree': 0.86, 'eta': 0.0012000000000000001, 'gamma': 0.021, 'max_depth': 4, 'min_child_weight': 16.6, 'reg_lambda': 0.78, 'subsample': 0.73}"
0.5391358571428572,0.8034967142857143,0.02711357584911202,654,"{'colsample_bytree': 0.74, 'eta': 0.0123, 'gamma': 0.028, 'max_depth': 4, 'min_child_weight': 28.900000000000002, 'reg_lambda': 0.7000000000000001, 'subsample': 0.76}"
0.5391661428571428,0.8031355714285714,0.034667443139194704,2021,"{'colsample_bytree': 0.67, 'eta': 0.002, 'gamma': 0.021, 'max_depth': 7, 'min_child_weight': 15.600000000000001, 'reg_lambda': 0.71, 'subsample': 0.53}"
0.5391782857142858,0.8030974285714284,0.034155433980401266,1366,"{'colsample_bytree': 0.62, 'eta': 0.0031000000000000003, 'gamma': 0.049, 'max_depth': 7, 'min_child_weight': 16.5, 'reg_lambda': 0.72, 'subsample': 0.7000000000000001}"
0.5392054285714286,0.8030735714285714,0.03397523865583425,2033,"{'colsample_bytree': 0.93, 'eta': 0.0021000000000000003, 'gamma': 0.015, 'max_depth': 7, 'min_child_weight': 34.0, 'reg_lambda': 0.9, 'subsample': 0.46}"
0.5392355714285715,0.8030222857142857,0.03415468048017937,1105,"{'colsample_bytree': 0.71, 'eta': 0.0038, 'gamma': 0.041, 'max_depth': 7, 'min_child_weight': 18.8, 'reg_lambda': 0.79, 'subsample': 0.63}"
0.5392577142857143,0.8030354285714286,0.03435045755069328,3176,"{'colsample_bytree': 0.91, 'eta': 0.0013000000000000002, 'gamma': 0.038, 'max_depth': 7, 'min_child_weight': 31.0, 'reg_lambda': 0.86, 'subsample': 0.63}"
0.539264,0.8030392857142855,0.033755217471841105,400,"{'colsample_bytree': 0.84, 'eta': 0.0106, 'gamma': 0.023, 'max_depth': 7, 'min_child_weight': 38.1, 'reg_lambda': 0.85, 'subsample': 0.65}"
0.5392881428571429,0.8031148571428571,0.03590016094460825,4000,"{'colsample_bytree': 0.62, 'eta': 0.0009000000000000001, 'gamma': 0.046, 'max_depth': 7, 'min_child_weight': 29.400000000000002, 'reg_lambda': 0.76, 'subsample': 0.61}"
0.5393004285714286,0.802987,0.03439900359180329,2565,"{'colsample_bytree': 0.84, 'eta': 0.0016, 'gamma': 0.079, 'max_depth': 7, 'min_child_weight': 20.700000000000003, 'reg_lambda': 0.76, 'subsample': 0.71}"
0.5393311428571429,0.8029974285714286,0.03440119624493823,400,"{'colsample_bytree': 0.79, 'eta': 0.01, 'gamma': 0.01, 'max_depth': 7, 'min_child_weight': 26.900000000000002, 'reg_lambda': 0.8300000000000001, 'subsample': 0.49}"
0.539347,0.8029204285714285,0.03407810134058102,974,"{'colsample_bytree': 0.79, 'eta': 0.0043, 'gamma': 0.058, 'max_depth': 7, 'min_child_weight': 32.4, 'reg_lambda': 0.73, 'subsample': 0.78}"
0.5393474285714286,0.8029415714285715,0.034000849445934046,828,"{'colsample_bytree': 0.7000000000000001, 'eta': 0.0051, 'gamma': 0.026000000000000002, 'max_depth': 7, 'min_child_weight': 26.400000000000002, 'reg_lambda': 0.7000000000000001, 'subsample': 0.77}"
0.539359,0.8029617142857143,0.03425954019132598,324,"{'colsample_bytree': 0.74, 'eta': 0.012400000000000001, 'gamma': 0.022, 'max_depth': 7, 'min_child_weight': 32.5, 'reg_lambda': 0.7000000000000001, 'subsample': 0.77}"
0.5393657142857143,0.8029472857142856,0.03358062066084103,543,"{'colsample_bytree': 0.76, 'eta': 0.008, 'gamma': 0.005, 'max_depth': 7, 'min_child_weight': 14.8, 'reg_lambda': 0.74, 'subsample': 0.6900000000000001}"
0.5393775714285713,0.802901,0.03457979233068977,1428,"{'colsample_bytree': 1.0, 'eta': 0.0028, 'gamma': 0.154, 'max_depth': 7, 'min_child_weight': 25.0, 'reg_lambda': 0.7000000000000001, 'subsample': 0.65}"
0.5394122857142857,0.8028632857142858,0.033165246669198886,215,"{'colsample_bytree': 0.84, 'eta': 0.0201, 'gamma': 0.106, 'max_depth': 7, 'min_child_weight': 45.400000000000006, 'reg_lambda': 0.81, 'subsample': 0.66}"
0.5394668571428572,0.8028644285714286,0.03495224911421355,440,"{'colsample_bytree': 0.98, 'eta': 0.0086, 'gamma': 0.139, 'max_depth': 7, 'min_child_weight': 12.8, 'reg_lambda': 0.78, 'subsample': 0.55}"
