log_loss,auc,mstd,rounds,params
0.5381612857142858,0.8039142857142858,0.03295362657952201,2558,"{'colsample_bytree': 0.63, 'eta': 0.0019, 'gamma': 0.139, 'max_depth': 6, 'min_child_weight': 39.0, 'reg_lambda': 0.74, 'subsample': 0.67}"
0.5381861428571428,0.8038668571428572,0.03265078432244736,517,"{'colsample_bytree': 0.71, 'eta': 0.0094, 'gamma': 0.221, 'max_depth': 6, 'min_child_weight': 76.0, 'reg_lambda': 0.77, 'subsample': 0.76}"
0.5381872857142858,0.8038938571428572,0.030112172362610035,716,"{'colsample_bytree': 0.8200000000000001, 'eta': 0.0086, 'gamma': 0.047, 'max_depth': 5, 'min_child_weight': 29.0, 'reg_lambda': 0.8200000000000001, 'subsample': 0.84}"
0.5382071428571428,0.8038508571428571,0.03013805586738509,778,"{'colsample_bytree': 0.84, 'eta': 0.0079, 'gamma': 0.163, 'max_depth': 5, 'min_child_weight': 38.0, 'reg_lambda': 0.6900000000000001, 'subsample': 0.86}"
0.5382072857142857,0.8038755714285714,0.03298699302742944,511,"{'colsample_bytree': 0.8, 'eta': 0.0092, 'gamma': 0.193, 'max_depth': 6, 'min_child_weight': 96.0, 'reg_lambda': 0.9, 'subsample': 0.8}"
0.5382217142857143,0.8038705714285713,0.032436178257021324,602,"{'colsample_bytree': 0.61, 'eta': 0.0083, 'gamma': 0.099, 'max_depth': 6, 'min_child_weight': 18.0, 'reg_lambda': 0.75, 'subsample': 0.73}"
0.5382377142857143,0.8039009999999999,0.033527054971346316,793,"{'colsample_bytree': 0.92, 'eta': 0.0057, 'gamma': 0.152, 'max_depth': 6, 'min_child_weight': 82.0, 'reg_lambda': 0.62, 'subsample': 0.56}"
0.5382447142857144,0.8038227142857143,0.03271791429360842,867,"{'colsample_bytree': 0.87, 'eta': 0.0056, 'gamma': 0.18, 'max_depth': 6, 'min_child_weight': 56.0, 'reg_lambda': 0.81, 'subsample': 0.81}"
0.5383404285714286,0.8038061428571429,0.0288933217840717,1392,"{'colsample_bytree': 0.64, 'eta': 0.0051, 'gamma': 0.158, 'max_depth': 4, 'min_child_weight': 58.0, 'reg_lambda': 0.92, 'subsample': 0.8}"
0.5383667142857143,0.8037731428571427,0.03309332742357086,2786,"{'colsample_bytree': 0.89, 'eta': 0.0017000000000000001, 'gamma': 0.058, 'max_depth': 6, 'min_child_weight': 16.0, 'reg_lambda': 0.71, 'subsample': 0.88}"
0.5384205714285714,0.8038708571428571,0.035864455039912486,3333,"{'colsample_bytree': 0.76, 'eta': 0.0011, 'gamma': 0.004, 'max_depth': 6, 'min_child_weight': 88.0, 'reg_lambda': 0.91, 'subsample': 0.78}"
0.5384371428571428,0.8036981428571429,0.027584381201472993,1221,"{'colsample_bytree': 0.67, 'eta': 0.006500000000000001, 'gamma': 0.14, 'max_depth': 4, 'min_child_weight': 5.0, 'reg_lambda': 0.78, 'subsample': 0.84}"
0.5384742857142857,0.8036805714285713,0.03092986158386114,1301,"{'colsample_bytree': 0.77, 'eta': 0.0045000000000000005, 'gamma': 0.07200000000000001, 'max_depth': 4, 'min_child_weight': 82.0, 'reg_lambda': 0.74, 'subsample': 0.85}"
0.5384767142857143,0.8036938571428571,0.0312423490159496,1101,"{'colsample_bytree': 0.63, 'eta': 0.005200000000000001, 'gamma': 0.063, 'max_depth': 4, 'min_child_weight': 76.0, 'reg_lambda': 0.79, 'subsample': 0.6900000000000001}"
0.5386295714285715,0.8035630000000001,0.031406661643058456,612,"{'colsample_bytree': 0.85, 'eta': 0.009000000000000001, 'gamma': 0.1, 'max_depth': 4, 'min_child_weight': 24.0, 'reg_lambda': 0.81, 'subsample': 0.58}"
0.5386521428571428,0.8035858571428571,0.031944253942094394,533,"{'colsample_bytree': 0.86, 'eta': 0.0098, 'gamma': 0.242, 'max_depth': 4, 'min_child_weight': 50.0, 'reg_lambda': 0.87, 'subsample': 0.74}"
0.538733,0.803546857142857,0.03289470562868838,1032,"{'colsample_bytree': 0.8300000000000001, 'eta': 0.0047, 'gamma': 0.07200000000000001, 'max_depth': 4, 'min_child_weight': 66.0, 'reg_lambda': 0.67, 'subsample': 0.72}"
0.5391742857142857,0.803514,0.036755251608134955,3333,"{'colsample_bytree': 0.6, 'eta': 0.001, 'gamma': 0.194, 'max_depth': 5, 'min_child_weight': 44.0, 'reg_lambda': 0.89, 'subsample': 0.89}"
0.5445614285714286,0.8027659999999999,0.039144424192782086,3333,"{'colsample_bytree': 0.78, 'eta': 0.0006000000000000001, 'gamma': 0.138, 'max_depth': 5, 'min_child_weight': 54.0, 'reg_lambda': 0.9, 'subsample': 0.78}"
0.5475251428571428,0.803205142857143,0.03925446072972538,3333,"{'colsample_bytree': 0.78, 'eta': 0.0005, 'gamma': 0.25, 'max_depth': 6, 'min_child_weight': 64.0, 'reg_lambda': 0.77, 'subsample': 0.6}"
0.5586278571428571,0.8004062857142857,0.03705715053617375,3333,"{'colsample_bytree': 0.61, 'eta': 0.0004, 'gamma': 0.059000000000000004, 'max_depth': 4, 'min_child_weight': 47.0, 'reg_lambda': 0.72, 'subsample': 0.62}"
