log_loss,mstd,rounds,params
0.5383087142857143,0.03207572741218007,4800,"{'colsample_bytree': 0.882, 'eta': 0.0011, 'gamma': 0.111, 'max_depth': 5, 'min_child_weight': 27.400000000000002, 'reg_lambda': 0.781, 'subsample': 0.6910000000000001}"
0.5383097142857143,0.030922543566898112,493,"{'colsample_bytree': 0.934, 'eta': 0.0115, 'gamma': 0.014, 'max_depth': 5, 'min_child_weight': 19.700000000000003, 'reg_lambda': 0.738, 'subsample': 0.443}"
0.5383097142857143,0.030837584964479175,398,"{'colsample_bytree': 0.803, 'eta': 0.014400000000000001, 'gamma': 0.084, 'max_depth': 5, 'min_child_weight': 22.0, 'reg_lambda': 0.84, 'subsample': 0.47000000000000003}"
0.5383097142857143,0.029905126654715296,1472,"{'colsample_bytree': 0.924, 'eta': 0.0043, 'gamma': 0.074, 'max_depth': 5, 'min_child_weight': 24.1, 'reg_lambda': 0.754, 'subsample': 0.559}"
0.5383097142857143,0.031319222153731764,884,"{'colsample_bytree': 0.894, 'eta': 0.0063, 'gamma': 0.08700000000000001, 'max_depth': 5, 'min_child_weight': 29.1, 'reg_lambda': 0.753, 'subsample': 0.41300000000000003}"
0.5383107142857143,0.029565790163339826,788,"{'colsample_bytree': 0.791, 'eta': 0.0083, 'gamma': 0.068, 'max_depth': 5, 'min_child_weight': 29.0, 'reg_lambda': 0.756, 'subsample': 0.491}"
0.5383122857142857,0.03174470813265074,977,"{'colsample_bytree': 0.899, 'eta': 0.0055000000000000005, 'gamma': 0.098, 'max_depth': 5, 'min_child_weight': 26.400000000000002, 'reg_lambda': 0.897, 'subsample': 0.517}"
0.5383128571428573,0.031043054483541555,1173,"{'colsample_bytree': 0.851, 'eta': 0.0049, 'gamma': 0.061, 'max_depth': 5, 'min_child_weight': 31.400000000000002, 'reg_lambda': 0.747, 'subsample': 0.533}"
0.5383134285714286,0.029848522419320386,306,"{'colsample_bytree': 0.926, 'eta': 0.0199, 'gamma': 0.052000000000000005, 'max_depth': 5, 'min_child_weight': 30.6, 'reg_lambda': 0.721, 'subsample': 0.466}"
0.538318142857143,0.03147972429768225,1077,"{'colsample_bytree': 0.923, 'eta': 0.0051, 'gamma': 0.077, 'max_depth': 5, 'min_child_weight': 16.1, 'reg_lambda': 0.733, 'subsample': 0.526}"
0.5383214285714286,0.030469650243862386,382,"{'colsample_bytree': 0.883, 'eta': 0.015300000000000001, 'gamma': 0.004, 'max_depth': 5, 'min_child_weight': 28.5, 'reg_lambda': 0.8240000000000001, 'subsample': 0.611}"
0.5383225714285714,0.031164254821030503,1286,"{'colsample_bytree': 0.9510000000000001, 'eta': 0.0044, 'gamma': 0.017, 'max_depth': 5, 'min_child_weight': 26.200000000000003, 'reg_lambda': 0.763, 'subsample': 0.5690000000000001}"
0.5383275714285715,0.03043746300058746,519,"{'colsample_bytree': 0.918, 'eta': 0.0114, 'gamma': 0.017, 'max_depth': 5, 'min_child_weight': 27.1, 'reg_lambda': 0.803, 'subsample': 0.583}"
0.5383304285714285,0.03034035387655373,1089,"{'colsample_bytree': 0.845, 'eta': 0.0056, 'gamma': 0.067, 'max_depth': 5, 'min_child_weight': 31.8, 'reg_lambda': 0.719, 'subsample': 0.7000000000000001}"
0.5383312857142857,0.029758221736005255,378,"{'colsample_bytree': 0.937, 'eta': 0.0164, 'gamma': 0.092, 'max_depth': 5, 'min_child_weight': 20.1, 'reg_lambda': 0.728, 'subsample': 0.635}"
0.5383321428571428,0.0298514238728434,723,"{'colsample_bytree': 0.9, 'eta': 0.008700000000000001, 'gamma': 0.073, 'max_depth': 5, 'min_child_weight': 18.2, 'reg_lambda': 0.714, 'subsample': 0.671}"
0.538335,0.030342583569997226,557,"{'colsample_bytree': 0.971, 'eta': 0.010700000000000001, 'gamma': 0.005, 'max_depth': 5, 'min_child_weight': 27.6, 'reg_lambda': 0.741, 'subsample': 0.511}"
0.5383352857142858,0.03068442745813424,488,"{'colsample_bytree': 0.979, 'eta': 0.0118, 'gamma': 0.042, 'max_depth': 5, 'min_child_weight': 28.200000000000003, 'reg_lambda': 0.735, 'subsample': 0.654}"
0.5383412857142857,0.030990419497598263,295,"{'colsample_bytree': 0.935, 'eta': 0.0187, 'gamma': 0.114, 'max_depth': 5, 'min_child_weight': 25.8, 'reg_lambda': 0.8130000000000001, 'subsample': 0.628}"
0.538346,0.03063140873418489,831,"{'colsample_bytree': 0.864, 'eta': 0.0071, 'gamma': 0.107, 'max_depth': 5, 'min_child_weight': 25.900000000000002, 'reg_lambda': 0.74, 'subsample': 0.402}"
0.5383481428571428,0.030171697054893993,849,"{'colsample_bytree': 0.985, 'eta': 0.007200000000000001, 'gamma': 0.055, 'max_depth': 5, 'min_child_weight': 23.1, 'reg_lambda': 0.794, 'subsample': 0.643}"
0.5383505714285715,0.0307718964567171,596,"{'colsample_bytree': 0.868, 'eta': 0.0097, 'gamma': 0.035, 'max_depth': 5, 'min_child_weight': 31.0, 'reg_lambda': 0.76, 'subsample': 0.47600000000000003}"
0.5383541428571429,0.031225172936107517,542,"{'colsample_bytree': 0.937, 'eta': 0.0102, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 29.700000000000003, 'reg_lambda': 0.777, 'subsample': 0.562}"
0.5383627142857143,0.030765197878212608,650,"{'colsample_bytree': 0.781, 'eta': 0.009000000000000001, 'gamma': 0.006, 'max_depth': 5, 'min_child_weight': 29.900000000000002, 'reg_lambda': 0.734, 'subsample': 0.426}"
0.5383644285714285,0.032504630179248095,280,"{'colsample_bytree': 0.811, 'eta': 0.0171, 'gamma': 0.02, 'max_depth': 6, 'min_child_weight': 29.400000000000002, 'reg_lambda': 0.7000000000000001, 'subsample': 0.40900000000000003}"
0.5383688571428571,0.030022027273556146,799,"{'colsample_bytree': 0.8190000000000001, 'eta': 0.0078000000000000005, 'gamma': 0.025, 'max_depth': 5, 'min_child_weight': 30.700000000000003, 'reg_lambda': 0.7000000000000001, 'subsample': 0.506}"
0.5383728571428571,0.030480051885571187,437,"{'colsample_bytree': 0.9460000000000001, 'eta': 0.0134, 'gamma': 0.019, 'max_depth': 5, 'min_child_weight': 21.700000000000003, 'reg_lambda': 0.8320000000000001, 'subsample': 0.611}"
0.5383737142857142,0.030003897012792616,672,"{'colsample_bytree': 0.9510000000000001, 'eta': 0.0092, 'gamma': 0.129, 'max_depth': 5, 'min_child_weight': 24.0, 'reg_lambda': 0.719, 'subsample': 0.449}"
0.5383751428571429,0.030150100837860353,618,"{'colsample_bytree': 0.8250000000000001, 'eta': 0.0099, 'gamma': 0.02, 'max_depth': 5, 'min_child_weight': 30.700000000000003, 'reg_lambda': 0.744, 'subsample': 0.457}"
0.5383782857142858,0.03119411217933083,539,"{'colsample_bytree': 0.873, 'eta': 0.0103, 'gamma': 0.051000000000000004, 'max_depth': 5, 'min_child_weight': 29.8, 'reg_lambda': 0.731, 'subsample': 0.45}"
0.5383787142857143,0.03140078643995093,386,"{'colsample_bytree': 0.807, 'eta': 0.014100000000000001, 'gamma': 0.014, 'max_depth': 5, 'min_child_weight': 32.0, 'reg_lambda': 0.772, 'subsample': 0.44}"
0.5383881428571429,0.030510241413880486,459,"{'colsample_bytree': 0.985, 'eta': 0.012700000000000001, 'gamma': 0.0, 'max_depth': 5, 'min_child_weight': 21.8, 'reg_lambda': 0.726, 'subsample': 0.56}"
0.5383955714285713,0.030983906686661476,518,"{'colsample_bytree': 0.877, 'eta': 0.0109, 'gamma': 0.145, 'max_depth': 5, 'min_child_weight': 20.3, 'reg_lambda': 0.812, 'subsample': 0.5650000000000001}"
0.538399,0.029789610771117997,673,"{'colsample_bytree': 0.8270000000000001, 'eta': 0.0094, 'gamma': 0.001, 'max_depth': 5, 'min_child_weight': 26.5, 'reg_lambda': 0.714, 'subsample': 0.551}"
0.5383997142857143,0.027497076100717707,470,"{'colsample_bytree': 0.923, 'eta': 0.0165, 'gamma': 0.079, 'max_depth': 4, 'min_child_weight': 29.3, 'reg_lambda': 0.761, 'subsample': 0.635}"
0.5384054285714286,0.030666966719311784,771,"{'colsample_bytree': 0.874, 'eta': 0.0076, 'gamma': 0.10300000000000001, 'max_depth': 5, 'min_child_weight': 23.400000000000002, 'reg_lambda': 0.718, 'subsample': 0.578}"
0.5384057142857143,0.032956485534595154,897,"{'colsample_bytree': 0.9480000000000001, 'eta': 0.0053, 'gamma': 0.011, 'max_depth': 6, 'min_child_weight': 29.200000000000003, 'reg_lambda': 0.786, 'subsample': 0.485}"
0.5384085714285715,0.0307786011227265,459,"{'colsample_bytree': 0.809, 'eta': 0.0126, 'gamma': 0.029, 'max_depth': 5, 'min_child_weight': 31.3, 'reg_lambda': 0.717, 'subsample': 0.543}"
0.5384197142857143,0.03014176550295913,339,"{'colsample_bytree': 0.783, 'eta': 0.0178, 'gamma': 0.041, 'max_depth': 5, 'min_child_weight': 25.400000000000002, 'reg_lambda': 0.795, 'subsample': 0.499}"
0.5384202857142857,0.03066787942770069,312,"{'colsample_bytree': 0.869, 'eta': 0.0182, 'gamma': 0.123, 'max_depth': 5, 'min_child_weight': 23.1, 'reg_lambda': 0.723, 'subsample': 0.441}"
0.5384394285714286,0.030824909661531348,422,"{'colsample_bytree': 0.839, 'eta': 0.0135, 'gamma': 0.061, 'max_depth': 5, 'min_child_weight': 32.0, 'reg_lambda': 0.859, 'subsample': 0.585}"
0.5384541428571429,0.03317897255412105,691,"{'colsample_bytree': 0.931, 'eta': 0.0067, 'gamma': 0.011, 'max_depth': 6, 'min_child_weight': 31.3, 'reg_lambda': 0.802, 'subsample': 0.47300000000000003}"
0.5384570000000001,0.027811854392409716,469,"{'colsample_bytree': 0.894, 'eta': 0.0161, 'gamma': 0.038, 'max_depth': 4, 'min_child_weight': 22.5, 'reg_lambda': 0.802, 'subsample': 0.424}"
0.5384581428571428,0.03191045153658891,630,"{'colsample_bytree': 0.914, 'eta': 0.0082, 'gamma': 0.038, 'max_depth': 6, 'min_child_weight': 31.1, 'reg_lambda': 0.731, 'subsample': 0.421}"
0.5384589999999999,0.032014672518073904,859,"{'colsample_bytree': 0.918, 'eta': 0.006, 'gamma': 0.031, 'max_depth': 6, 'min_child_weight': 30.5, 'reg_lambda': 0.767, 'subsample': 0.507}"
0.5384601428571428,0.03292770899882855,1196,"{'colsample_bytree': 0.891, 'eta': 0.004, 'gamma': 0.088, 'max_depth': 6, 'min_child_weight': 31.6, 'reg_lambda': 0.897, 'subsample': 0.665}"
0.5384602857142856,0.02706255619077187,511,"{'colsample_bytree': 0.8320000000000001, 'eta': 0.0159, 'gamma': 0.026000000000000002, 'max_depth': 4, 'min_child_weight': 27.200000000000003, 'reg_lambda': 0.789, 'subsample': 0.47000000000000003}"
0.5384717142857143,0.03220845698134586,1706,"{'colsample_bytree': 0.89, 'eta': 0.003, 'gamma': 0.012, 'max_depth': 6, 'min_child_weight': 22.700000000000003, 'reg_lambda': 0.728, 'subsample': 0.594}"
0.5384751428571428,0.03235829188732712,1440,"{'colsample_bytree': 0.901, 'eta': 0.0035, 'gamma': 0.07, 'max_depth': 6, 'min_child_weight': 21.3, 'reg_lambda': 0.707, 'subsample': 0.554}"
0.5384789999999999,0.03311588793406459,2148,"{'colsample_bytree': 0.863, 'eta': 0.0022, 'gamma': 0.098, 'max_depth': 6, 'min_child_weight': 23.5, 'reg_lambda': 0.727, 'subsample': 0.62}"
0.5384814285714286,0.03238064146682538,569,"{'colsample_bytree': 0.889, 'eta': 0.008700000000000001, 'gamma': 0.045, 'max_depth': 6, 'min_child_weight': 26.700000000000003, 'reg_lambda': 0.745, 'subsample': 0.632}"
0.5384842857142857,0.032859961196447525,3023,"{'colsample_bytree': 0.9390000000000001, 'eta': 0.0016, 'gamma': 0.014, 'max_depth': 6, 'min_child_weight': 20.8, 'reg_lambda': 0.729, 'subsample': 0.5750000000000001}"
0.5384955714285714,0.03288746733866923,296,"{'colsample_bytree': 0.92, 'eta': 0.015600000000000001, 'gamma': 0.149, 'max_depth': 6, 'min_child_weight': 31.200000000000003, 'reg_lambda': 0.8300000000000001, 'subsample': 0.40800000000000003}"
0.538498,0.03262939931223649,1965,"{'colsample_bytree': 0.977, 'eta': 0.0025, 'gamma': 0.035, 'max_depth': 6, 'min_child_weight': 30.1, 'reg_lambda': 0.867, 'subsample': 0.582}"
0.5384981428571428,0.03208057815227271,1093,"{'colsample_bytree': 0.9510000000000001, 'eta': 0.0047, 'gamma': 0.096, 'max_depth': 6, 'min_child_weight': 24.8, 'reg_lambda': 0.808, 'subsample': 0.547}"
0.5384990000000001,0.03279657537654144,812,"{'colsample_bytree': 0.9530000000000001, 'eta': 0.0059, 'gamma': 0.038, 'max_depth': 6, 'min_child_weight': 23.5, 'reg_lambda': 0.781, 'subsample': 0.522}"
0.5385021428571429,0.03274654475096105,365,"{'colsample_bytree': 0.973, 'eta': 0.0129, 'gamma': 0.022, 'max_depth': 6, 'min_child_weight': 30.8, 'reg_lambda': 0.775, 'subsample': 0.46}"
0.5385027142857143,0.032823197861571445,309,"{'colsample_bytree': 0.8160000000000001, 'eta': 0.0151, 'gamma': 0.04, 'max_depth': 6, 'min_child_weight': 31.900000000000002, 'reg_lambda': 0.709, 'subsample': 0.496}"
0.5385067142857143,0.03220552938312875,1079,"{'colsample_bytree': 0.965, 'eta': 0.0047, 'gamma': 0.008, 'max_depth': 6, 'min_child_weight': 21.3, 'reg_lambda': 0.7000000000000001, 'subsample': 0.515}"
0.5385084285714286,0.029420088444146,2934,"{'colsample_bytree': 0.908, 'eta': 0.0023, 'gamma': 0.036000000000000004, 'max_depth': 4, 'min_child_weight': 28.0, 'reg_lambda': 0.885, 'subsample': 0.47800000000000004}"
0.5385101428571429,0.028611537139724523,951,"{'colsample_bytree': 1.0, 'eta': 0.007500000000000001, 'gamma': 0.027, 'max_depth': 4, 'min_child_weight': 18.1, 'reg_lambda': 0.771, 'subsample': 0.531}"
0.5385112857142856,0.032026943083084125,374,"{'colsample_bytree': 0.801, 'eta': 0.013600000000000001, 'gamma': 0.079, 'max_depth': 6, 'min_child_weight': 28.0, 'reg_lambda': 0.8300000000000001, 'subsample': 0.599}"
0.5385151428571429,0.02889399168880152,389,"{'colsample_bytree': 0.852, 'eta': 0.0175, 'gamma': 0.088, 'max_depth': 4, 'min_child_weight': 20.0, 'reg_lambda': 0.798, 'subsample': 0.41600000000000004}"
0.5385168571428571,0.032627457603311615,386,"{'colsample_bytree': 0.878, 'eta': 0.012400000000000001, 'gamma': 0.055, 'max_depth': 6, 'min_child_weight': 28.400000000000002, 'reg_lambda': 0.721, 'subsample': 0.483}"
0.5385222857142857,0.029895426959603975,395,"{'colsample_bytree': 0.994, 'eta': 0.015700000000000002, 'gamma': 0.07200000000000001, 'max_depth': 4, 'min_child_weight': 25.900000000000002, 'reg_lambda': 0.759, 'subsample': 0.456}"
0.538525,0.02899586452017594,2338,"{'colsample_bytree': 0.883, 'eta': 0.003, 'gamma': 0.089, 'max_depth': 4, 'min_child_weight': 28.900000000000002, 'reg_lambda': 0.853, 'subsample': 0.435}"
0.5385278571428571,0.03427661832260066,4800,"{'colsample_bytree': 0.856, 'eta': 0.0009000000000000001, 'gamma': 0.041, 'max_depth': 5, 'min_child_weight': 27.1, 'reg_lambda': 0.786, 'subsample': 0.496}"
0.5385568571428573,0.03237044391323234,408,"{'colsample_bytree': 0.878, 'eta': 0.012, 'gamma': 0.116, 'max_depth': 6, 'min_child_weight': 25.8, 'reg_lambda': 0.889, 'subsample': 0.455}"
0.5385694285714285,0.03012184980923594,744,"{'colsample_bytree': 0.8190000000000001, 'eta': 0.008400000000000001, 'gamma': 0.12, 'max_depth': 4, 'min_child_weight': 30.900000000000002, 'reg_lambda': 0.8190000000000001, 'subsample': 0.602}"
