log_loss,mstd,params
0.5396664285714287,0.031425549006797296,"{'reg_lambda': 0.7814421900465903, 'eta': 0.004521504335421047, 'max_depth': 6, 'colsample_bytree': 0.9668505013657914, 'gamma': 0.023296254378887007, 'min_child_weight': 17.185061317343052, 'subsample': 0.01672346685740606}"
0.5396688571428571,0.03205547292526835,"{'reg_lambda': 0.7527821309935565, 'eta': 0.006231644374839671, 'max_depth': 6, 'colsample_bytree': 0.9697276744663497, 'gamma': 0.023292724261387412, 'min_child_weight': 13.884848338621541, 'subsample': 0.01961687461218515}"
0.5396694285714285,0.030860894916247647,"{'reg_lambda': 0.7244984207895449, 'eta': 0.0051211873300329456, 'max_depth': 6, 'colsample_bytree': 0.9612364452726482, 'gamma': 0.0003517538199022327, 'min_child_weight': 15.479026813880198, 'subsample': 0.018464060625759216}"
0.5396695714285714,0.03342713794284199,"{'reg_lambda': 0.7761004017262123, 'eta': 0.0021892699641568635, 'max_depth': 6, 'colsample_bytree': 0.9600891925394498, 'gamma': 0.04345695044975191, 'min_child_weight': 14.96870796154722, 'subsample': 0.016568520311921835}"
0.5396727142857143,0.031996151725906814,"{'reg_lambda': 0.7715169088860252, 'eta': 0.003993639112791597, 'max_depth': 6, 'colsample_bytree': 0.95614433890983, 'gamma': 0.04821875128975066, 'min_child_weight': 18.761446235853743, 'subsample': 0.01702799633708605}"
0.5396732857142857,0.03231290951547737,"{'reg_lambda': 0.7005583197607619, 'eta': 0.004014925189029921, 'max_depth': 6, 'colsample_bytree': 0.9496719247693718, 'gamma': 0.2616593834667871, 'min_child_weight': 13.327038228438688, 'subsample': 0.01689268341878548}"
0.5396752857142857,0.03188895839830758,"{'reg_lambda': 0.7231573322285978, 'eta': 0.006247956217129535, 'max_depth': 6, 'colsample_bytree': 0.9392741672689717, 'gamma': 0.1535223736698532, 'min_child_weight': 15.095492514078558, 'subsample': 0.019643900989420475}"
0.5396762857142857,0.031488358109526805,"{'reg_lambda': 0.7317618111418618, 'eta': 0.006447204281317596, 'max_depth': 6, 'colsample_bytree': 0.9507533790433728, 'gamma': 0.059505741725157435, 'min_child_weight': 13.565501941266907, 'subsample': 0.019549391569030412}"
0.5396791428571428,0.03556886896512474,"{'reg_lambda': 0.7535202105440219, 'eta': 0.0008024134198514863, 'max_depth': 6, 'colsample_bytree': 0.9537773836025368, 'gamma': 0.009499291005842514, 'min_child_weight': 15.600670399659778, 'subsample': 0.018156962168808004}"
0.5396891428571429,0.035726843896392434,"{'reg_lambda': 0.7067366749834454, 'eta': 0.0007879949686398187, 'max_depth': 6, 'colsample_bytree': 0.9842786533270877, 'gamma': 0.03145620934740552, 'min_child_weight': 15.617773878738669, 'subsample': 0.018454233219295534}"
0.5396894285714285,0.03450729392765024,"{'reg_lambda': 0.7207281944898924, 'eta': 0.0008905164266339136, 'max_depth': 6, 'colsample_bytree': 0.942040771125965, 'gamma': 0.02849660825413415, 'min_child_weight': 13.601380360715774, 'subsample': 0.01619202994785393}"
0.5396897142857143,0.03481750231875865,"{'reg_lambda': 0.8610671896842469, 'eta': 0.0026951699336195327, 'max_depth': 7, 'colsample_bytree': 0.9574777038543179, 'gamma': 0.2313418935571288, 'min_child_weight': 15.504706587579522, 'subsample': 0.015942035473969923}"
0.5396941428571428,0.032229577921190564,"{'reg_lambda': 0.7156864733570464, 'eta': 0.004769776721841208, 'max_depth': 7, 'colsample_bytree': 0.9315353406405489, 'gamma': 0.1915337331020681, 'min_child_weight': 17.335957447719228, 'subsample': 0.01995295457282421}"
0.5396984285714286,0.033716497576262064,"{'reg_lambda': 0.7222231130596268, 'eta': 0.0052852285768958075, 'max_depth': 7, 'colsample_bytree': 0.9526781506984233, 'gamma': 0.0279950445080836, 'min_child_weight': 15.844687884358645, 'subsample': 0.01997777959961042}"
0.5397014285714287,0.03395860575047773,"{'reg_lambda': 0.7185726101727891, 'eta': 0.002749299445993749, 'max_depth': 7, 'colsample_bytree': 0.9000475759024411, 'gamma': 0.025807799300341078, 'min_child_weight': 19.090593202501566, 'subsample': 0.018643958416063682}"
0.5397037142857143,0.032968040174560766,"{'reg_lambda': 0.7002375228143728, 'eta': 0.0019272679552109723, 'max_depth': 6, 'colsample_bytree': 0.9607054338966579, 'gamma': 0.05221802699442754, 'min_child_weight': 15.112459746702624, 'subsample': 0.014596688041800822}"
0.539706,0.03257144653602752,"{'reg_lambda': 0.717269867003092, 'eta': 0.0021530869417856493, 'max_depth': 6, 'colsample_bytree': 0.9681569307457533, 'gamma': 0.00035551198685469755, 'min_child_weight': 15.098194822621924, 'subsample': 0.01558718060507543}"
0.5397094285714286,0.03517000986927475,"{'reg_lambda': 0.72832891568609, 'eta': 0.0008344839863600824, 'max_depth': 6, 'colsample_bytree': 0.9744865145111338, 'gamma': 0.16630982793264854, 'min_child_weight': 16.113929608113, 'subsample': 0.01730264321946887}"
0.5397102857142857,0.03225717745791058,"{'reg_lambda': 0.7664178960027934, 'eta': 0.005733635877749977, 'max_depth': 6, 'colsample_bytree': 0.9439220032199936, 'gamma': 0.19195732187584577, 'min_child_weight': 12.71686562566921, 'subsample': 0.019987106825121045}"
0.5397125714285714,0.0324562878088315,"{'reg_lambda': 0.7464256243996618, 'eta': 0.0038232045777395578, 'max_depth': 5, 'colsample_bytree': 0.969762828802729, 'gamma': 0.07951976485924625, 'min_child_weight': 19.706090225380034, 'subsample': 0.017558150326811687}"
0.5397138571428571,0.03124523965387815,"{'reg_lambda': 0.7901703932000883, 'eta': 0.005213551301351132, 'max_depth': 6, 'colsample_bytree': 0.9046046765931035, 'gamma': 0.11881314697542303, 'min_child_weight': 19.89904507283003, 'subsample': 0.019433585603442684}"
0.5397152857142857,0.031790664608291344,"{'reg_lambda': 0.8032821944430013, 'eta': 0.0023394624546577746, 'max_depth': 6, 'colsample_bytree': 0.9243109766734422, 'gamma': 0.06934639679791978, 'min_child_weight': 13.022216375307877, 'subsample': 0.01576862717213151}"
0.5397182857142857,0.03333661779056234,"{'reg_lambda': 0.7196394042036122, 'eta': 0.0017484751125984596, 'max_depth': 7, 'colsample_bytree': 0.9620861571324842, 'gamma': 0.028221546740916162, 'min_child_weight': 15.06289717382156, 'subsample': 0.01620986186114754}"
0.5397204285714284,0.03314313071481911,"{'reg_lambda': 0.7004981390159732, 'eta': 0.0019218333390596618, 'max_depth': 6, 'colsample_bytree': 0.9576267103661736, 'gamma': 0.04971060303438132, 'min_child_weight': 17.75242993500871, 'subsample': 0.01651476133903048}"
0.5397241428571429,0.033818930626820246,"{'reg_lambda': 0.7008571146326397, 'eta': 0.001342403421120249, 'max_depth': 7, 'colsample_bytree': 0.9618809405680089, 'gamma': 0.061374892855847324, 'min_child_weight': 16.864029702096087, 'subsample': 0.016264438872280684}"
0.5397262857142857,0.02832940749311418,"{'reg_lambda': 0.8084915912160336, 'eta': 0.005736236879962048, 'max_depth': 4, 'colsample_bytree': 0.960409131768907, 'gamma': 0.02048472128713558, 'min_child_weight': 17.50005478249648, 'subsample': 0.018792436185971744}"
0.539728,0.03310594500890593,"{'reg_lambda': 0.7379891082059709, 'eta': 0.005891033010298995, 'max_depth': 7, 'colsample_bytree': 0.9548105946911143, 'gamma': 0.030079695564321104, 'min_child_weight': 14.861075087279351, 'subsample': 0.019555681169974793}"
0.5397289999999999,0.032999432637873416,"{'reg_lambda': 0.9770154355891094, 'eta': 0.0014226519431382906, 'max_depth': 6, 'colsample_bytree': 0.9322177685386555, 'gamma': 0.13561760116433866, 'min_child_weight': 14.612926442274201, 'subsample': 0.015719255761733438}"
0.5397299999999999,0.032323155811629874,"{'reg_lambda': 0.7693930756131342, 'eta': 0.0019552637173577267, 'max_depth': 6, 'colsample_bytree': 0.9563536274979719, 'gamma': 0.08846695556525909, 'min_child_weight': 17.885870101486322, 'subsample': 0.01580719173462757}"
0.5397397142857143,0.03353248145008776,"{'reg_lambda': 0.70812453967861, 'eta': 0.00289314114372906, 'max_depth': 6, 'colsample_bytree': 0.9623493185605426, 'gamma': 0.0005597333627836987, 'min_child_weight': 18.57674322708796, 'subsample': 0.018800729445445266}"
0.539746,0.031906742029472156,"{'reg_lambda': 0.8413947551620939, 'eta': 0.006275126510029516, 'max_depth': 5, 'colsample_bytree': 0.9596413136485068, 'gamma': 0.025990748367805155, 'min_child_weight': 13.968867627161641, 'subsample': 0.01771919388402281}"
0.5397462857142857,0.03200040374245629,"{'reg_lambda': 0.7098814101085298, 'eta': 0.004892948313486888, 'max_depth': 6, 'colsample_bytree': 0.9514245724797323, 'gamma': 0.09336570953848206, 'min_child_weight': 13.402510775450834, 'subsample': 0.0183793151662947}"
0.5397475714285714,0.031784178052018545,"{'reg_lambda': 0.7578479284929467, 'eta': 0.0065588646717880394, 'max_depth': 6, 'colsample_bytree': 0.9439393575285887, 'gamma': 0.053902477222594176, 'min_child_weight': 12.374420730194508, 'subsample': 0.0193835531766192}"
0.5397489999999999,0.03314827532928801,"{'reg_lambda': 0.7456450889610633, 'eta': 0.005813168803083524, 'max_depth': 7, 'colsample_bytree': 0.9550725263580003, 'gamma': 0.14834912373317233, 'min_child_weight': 14.335300899121618, 'subsample': 0.019995018354889687}"
0.5397498571428572,0.0314974994519708,"{'reg_lambda': 0.7284922271632673, 'eta': 0.005008600461034197, 'max_depth': 6, 'colsample_bytree': 0.9647210476326089, 'gamma': 0.06444431664416411, 'min_child_weight': 12.15737720796568, 'subsample': 0.018310416945688468}"
0.5397525714285714,0.0319053354516541,"{'reg_lambda': 0.7126124545182545, 'eta': 0.005105824872929686, 'max_depth': 6, 'colsample_bytree': 0.963021549292953, 'gamma': 0.029641669799797214, 'min_child_weight': 13.092464405696091, 'subsample': 0.018375653153075218}"
0.539761,0.032688602833462324,"{'reg_lambda': 0.8254986284912555, 'eta': 0.001911822576441136, 'max_depth': 6, 'colsample_bytree': 0.9074395935268547, 'gamma': 0.038478990737849245, 'min_child_weight': 15.080813122856824, 'subsample': 0.014255963345953263}"
0.5397615714285715,0.03203809938966299,"{'reg_lambda': 0.7377766853087963, 'eta': 0.006486355118669352, 'max_depth': 6, 'colsample_bytree': 0.9464738466369002, 'gamma': 0.18485170598130174, 'min_child_weight': 17.292683419410736, 'subsample': 0.019789302100229816}"
0.5397624285714285,0.032106552555127885,"{'reg_lambda': 0.7122877732820516, 'eta': 0.003932344191145372, 'max_depth': 6, 'colsample_bytree': 0.9773345428609332, 'gamma': 0.007827450758284032, 'min_child_weight': 14.459176310713369, 'subsample': 0.016378506344982773}"
0.5397642857142857,0.032147642060092865,"{'reg_lambda': 0.7132860501428898, 'eta': 0.0031293505918848657, 'max_depth': 5, 'colsample_bytree': 0.9137659602220998, 'gamma': 0.05212678061263093, 'min_child_weight': 18.117823406815475, 'subsample': 0.016219347264087348}"
0.5397735714285713,0.03160476972015488,"{'reg_lambda': 0.7205059251109652, 'eta': 0.006695106808979976, 'max_depth': 6, 'colsample_bytree': 0.9567788363410437, 'gamma': 0.02475798088581299, 'min_child_weight': 14.126425078953583, 'subsample': 0.019550171018492605}"
0.5397745714285714,0.033868917516181075,"{'reg_lambda': 0.7473105000625251, 'eta': 0.004362601202000178, 'max_depth': 6, 'colsample_bytree': 0.9694728791457036, 'gamma': 0.024464924660262854, 'min_child_weight': 12.815502096249375, 'subsample': 0.01679520673838962}"
0.539781,0.033034691858881915,"{'reg_lambda': 0.7267089504730349, 'eta': 0.0030832114919493838, 'max_depth': 7, 'colsample_bytree': 0.9377077636181343, 'gamma': 0.009195083219245455, 'min_child_weight': 19.479556961905335, 'subsample': 0.01597397673119873}"
0.5397824285714286,0.033275374265945026,"{'reg_lambda': 0.7097290246029019, 'eta': 0.005603824268885792, 'max_depth': 6, 'colsample_bytree': 0.9554667010172112, 'gamma': 0.016057179763721403, 'min_child_weight': 13.801412183410214, 'subsample': 0.018347302847805218}"
0.5397827142857142,0.029172938595345598,"{'reg_lambda': 0.7167132038089933, 'eta': 0.008357089316157775, 'max_depth': 5, 'colsample_bytree': 0.96898772676133, 'gamma': 0.015434042296131819, 'min_child_weight': 15.995571724310071, 'subsample': 0.019164664326484795}"
0.5397848571428572,0.03288427323772316,"{'reg_lambda': 0.7167177528990026, 'eta': 0.0020072203807296905, 'max_depth': 6, 'colsample_bytree': 0.9569639081543397, 'gamma': 0.005606137867549776, 'min_child_weight': 6.917924257469694, 'subsample': 0.018141231764933832}"
0.5397858571428571,0.030674450409290926,"{'reg_lambda': 0.7002623841980106, 'eta': 0.006923191298579937, 'max_depth': 6, 'colsample_bytree': 0.9712074160003601, 'gamma': 0.004253558312784168, 'min_child_weight': 15.549730849098882, 'subsample': 0.019985475731137757}"
0.5397861428571428,0.030904208936528416,"{'reg_lambda': 0.7065828184767412, 'eta': 0.00382165389824241, 'max_depth': 4, 'colsample_bytree': 0.9470115248195667, 'gamma': 0.06798515554389564, 'min_child_weight': 19.902586563232486, 'subsample': 0.019965421526018032}"
0.5397881428571428,0.03338075883247297,"{'reg_lambda': 0.7177712405527845, 'eta': 0.005234439466126879, 'max_depth': 5, 'colsample_bytree': 0.9400237915349872, 'gamma': 0.04833097988434884, 'min_child_weight': 14.884185293965329, 'subsample': 0.017697964130316744}"
0.5397927142857142,0.031241668498534537,"{'reg_lambda': 0.7163490235180173, 'eta': 0.006930109793284047, 'max_depth': 6, 'colsample_bytree': 0.971198322997476, 'gamma': 0.06995049137477564, 'min_child_weight': 13.161226785171985, 'subsample': 0.019630587999954326}"
0.5397955714285715,0.03144852067704278,"{'reg_lambda': 0.7003186060314519, 'eta': 0.004062784913969635, 'max_depth': 6, 'colsample_bytree': 0.9538899300722298, 'gamma': 0.03911680561670253, 'min_child_weight': 11.137211749572458, 'subsample': 0.01818081628695641}"
0.5397971428571429,0.033283310534128634,"{'reg_lambda': 0.7000120192625546, 'eta': 0.0058714463451080955, 'max_depth': 6, 'colsample_bytree': 0.9247167742525009, 'gamma': 0.0002002328655311969, 'min_child_weight': 14.206361814119976, 'subsample': 0.01768243342392439}"
0.5398025714285714,0.031859367156339365,"{'reg_lambda': 0.7553041797530925, 'eta': 0.004188491766518506, 'max_depth': 6, 'colsample_bytree': 0.9553926200392566, 'gamma': 0.06100551716242369, 'min_child_weight': 11.555991549192715, 'subsample': 0.01843848210863543}"
0.5398037142857143,0.028887706065138803,"{'reg_lambda': 0.745146766040487, 'eta': 0.002831080332602985, 'max_depth': 4, 'colsample_bytree': 0.9831755742506568, 'gamma': 0.11798705910406615, 'min_child_weight': 11.3146923577831, 'subsample': 0.017525224067708983}"
0.5398057142857143,0.033217057269284186,"{'reg_lambda': 0.7347738934718393, 'eta': 0.0038163209682827146, 'max_depth': 7, 'colsample_bytree': 0.9552753497979956, 'gamma': 0.07219872954288004, 'min_child_weight': 12.950648417231486, 'subsample': 0.018304481550703473}"
0.5398165714285714,0.03286102925034473,"{'reg_lambda': 0.7300785203605762, 'eta': 0.005697200165386952, 'max_depth': 6, 'colsample_bytree': 0.9549896324732121, 'gamma': 0.059244302873635274, 'min_child_weight': 17.738426168661057, 'subsample': 0.017978049087613995}"
0.5398184285714286,0.03357900385846496,"{'reg_lambda': 0.7642099993526263, 'eta': 0.0041334983289089775, 'max_depth': 6, 'colsample_bytree': 0.930822058372485, 'gamma': 0.1296801269005189, 'min_child_weight': 14.597677427033425, 'subsample': 0.016765153942029376}"
0.5398221428571428,0.029667514442945152,"{'reg_lambda': 0.7683209501423788, 'eta': 0.0026553947620572282, 'max_depth': 4, 'colsample_bytree': 0.9615491320252703, 'gamma': 0.11631937272844294, 'min_child_weight': 12.906462109188606, 'subsample': 0.016600833644670056}"
0.5398235714285714,0.03340575136424928,"{'reg_lambda': 0.7765554685202017, 'eta': 0.006345264195427778, 'max_depth': 6, 'colsample_bytree': 0.9659174465457466, 'gamma': 0.06719369811278403, 'min_child_weight': 13.122372459505208, 'subsample': 0.01833990059740005}"
0.5398242857142856,0.0330536301985572,"{'reg_lambda': 0.7183108435593565, 'eta': 0.0022918319801747277, 'max_depth': 7, 'colsample_bytree': 0.9534006622389364, 'gamma': 0.05147005286688554, 'min_child_weight': 14.307735841739921, 'subsample': 0.014746498333044315}"
0.5398244285714285,0.0326386590542923,"{'reg_lambda': 0.7562733738130922, 'eta': 0.004615330927476536, 'max_depth': 6, 'colsample_bytree': 0.9562358772125977, 'gamma': 0.04942589920038162, 'min_child_weight': 14.249331757999839, 'subsample': 0.016666757735387564}"
0.5398251428571428,0.0339629653463708,"{'reg_lambda': 0.8453026477089449, 'eta': 0.005312635870446638, 'max_depth': 7, 'colsample_bytree': 0.948278786240934, 'gamma': 0.18591623210214886, 'min_child_weight': 12.278769549920373, 'subsample': 0.018392499222066722}"
0.5398308571428572,0.033422938566652106,"{'reg_lambda': 0.7755687183938937, 'eta': 0.007142526049416326, 'max_depth': 7, 'colsample_bytree': 0.9356590761769594, 'gamma': 0.06063834507772644, 'min_child_weight': 13.091010055886056, 'subsample': 0.019702202030307227}"
0.5398315714285715,0.032385463479018294,"{'reg_lambda': 0.7903371640532156, 'eta': 0.001819746376648641, 'max_depth': 5, 'colsample_bytree': 0.9238340815059312, 'gamma': 0.09630111804718433, 'min_child_weight': 18.130059040606522, 'subsample': 0.0165348112545814}"
0.5398351428571428,0.0314105480445463,"{'reg_lambda': 0.7496267794473898, 'eta': 0.001909317379355191, 'max_depth': 4, 'colsample_bytree': 0.9608968468215585, 'gamma': 0.20337866683803082, 'min_child_weight': 15.341622586114772, 'subsample': 0.019053496662795894}"
0.539839,0.029331373351851528,"{'reg_lambda': 0.8985783730339265, 'eta': 0.0027239827754860567, 'max_depth': 4, 'colsample_bytree': 0.9511500267427875, 'gamma': 0.05151437557936179, 'min_child_weight': 8.851656412871309, 'subsample': 0.015970057809527247}"
0.5398398571428571,0.033113407335946046,"{'reg_lambda': 0.9761495961346809, 'eta': 0.0010381809826216478, 'max_depth': 6, 'colsample_bytree': 0.9209091272068474, 'gamma': 0.1467168381741607, 'min_child_weight': 17.090652301177684, 'subsample': 0.014569705117216319}"
0.5398431428571427,0.03297200657948123,"{'reg_lambda': 0.7001406424528807, 'eta': 0.005613937086960538, 'max_depth': 6, 'colsample_bytree': 0.9619079132161006, 'gamma': 0.17677548147694808, 'min_child_weight': 14.042417257463521, 'subsample': 0.018781985352783817}"
0.5398471428571429,0.03120687011828849,"{'reg_lambda': 0.7183718618651823, 'eta': 0.0048389303738252225, 'max_depth': 6, 'colsample_bytree': 0.9441074707470608, 'gamma': 0.10505580268391754, 'min_child_weight': 15.78619931898959, 'subsample': 0.01649480871648357}"
0.5398508571428571,0.03233827002115413,"{'reg_lambda': 0.7003154351031559, 'eta': 0.0059920017756553996, 'max_depth': 6, 'colsample_bytree': 0.9715644220560856, 'gamma': 0.019322428431121655, 'min_child_weight': 16.990844464936345, 'subsample': 0.01707576999905258}"
0.5398601428571429,0.03288803846871407,"{'reg_lambda': 0.7366468574842182, 'eta': 0.0072408982170238155, 'max_depth': 6, 'colsample_bytree': 0.9817741960519271, 'gamma': 0.04339363561724724, 'min_child_weight': 13.757630858569172, 'subsample': 0.019316949196106267}"
0.5398652857142857,0.03119782566327656,"{'reg_lambda': 0.7587274393425261, 'eta': 0.004458821880102332, 'max_depth': 6, 'colsample_bytree': 0.9678353708812081, 'gamma': 0.05617329328027998, 'min_child_weight': 10.558610718274485, 'subsample': 0.017455279958634946}"
0.5398652857142857,0.0331593444982944,"{'reg_lambda': 0.7277904378986509, 'eta': 0.0014283782511499137, 'max_depth': 6, 'colsample_bytree': 0.9598628320944134, 'gamma': 0.09247822416962805, 'min_child_weight': 18.49662893914303, 'subsample': 0.015134050419947366}"
0.5398677142857142,0.0336617291579475,"{'reg_lambda': 0.9453672052734561, 'eta': 0.0053515423407497174, 'max_depth': 7, 'colsample_bytree': 0.9689671321627057, 'gamma': 0.04107570975165834, 'min_child_weight': 12.651481552794476, 'subsample': 0.01654096618797683}"
0.5398738571428571,0.03320445943934964,"{'reg_lambda': 0.7592409680783712, 'eta': 0.006735299995682341, 'max_depth': 6, 'colsample_bytree': 0.9605509490137031, 'gamma': 0.09884182193607072, 'min_child_weight': 19.41769402047062, 'subsample': 0.018376226965200283}"
0.5398752857142857,0.032050412244826194,"{'reg_lambda': 0.7169187310071221, 'eta': 0.004840454273412477, 'max_depth': 6, 'colsample_bytree': 0.944786687819335, 'gamma': 0.07056534436854567, 'min_child_weight': 16.068303731735305, 'subsample': 0.018133363525103283}"
0.5398774285714285,0.0327604103004723,"{'reg_lambda': 0.7381256846420088, 'eta': 0.006961589397938655, 'max_depth': 6, 'colsample_bytree': 0.9471663230078082, 'gamma': 0.06009291595579639, 'min_child_weight': 14.780083577638798, 'subsample': 0.017864483113597025}"
0.5398841428571429,0.030335291734871962,"{'reg_lambda': 0.7147999367354583, 'eta': 0.00741854895467923, 'max_depth': 6, 'colsample_bytree': 0.9802460510347655, 'gamma': 0.0755677065084881, 'min_child_weight': 13.322125865843876, 'subsample': 0.019972766117130888}"
0.5398872857142857,0.03276414287340336,"{'reg_lambda': 0.7408607163705176, 'eta': 0.003302299243159309, 'max_depth': 7, 'colsample_bytree': 0.9710972593861977, 'gamma': 0.07172603700319709, 'min_child_weight': 4.91847682045815, 'subsample': 0.01919947860810985}"
0.5398881428571428,0.0308457997882931,"{'reg_lambda': 0.7503893707358937, 'eta': 0.006826817197749186, 'max_depth': 6, 'colsample_bytree': 0.94511892652694, 'gamma': 0.0446108997030987, 'min_child_weight': 16.137062912747453, 'subsample': 0.01725522484496108}"
0.5398974285714285,0.02958743245670374,"{'reg_lambda': 0.7001412339266917, 'eta': 0.007566864491094929, 'max_depth': 4, 'colsample_bytree': 0.9666188993966927, 'gamma': 0.19689008062658653, 'min_child_weight': 18.754783705660948, 'subsample': 0.01999568287266224}"
0.5398998571428572,0.03189026092215672,"{'reg_lambda': 0.7102655371746271, 'eta': 0.007756182005253019, 'max_depth': 6, 'colsample_bytree': 0.9447143484066348, 'gamma': 0.039603344523463785, 'min_child_weight': 19.470336142421118, 'subsample': 0.01999643670351451}"
0.5399017142857143,0.03238821659023911,"{'reg_lambda': 0.7443227346718693, 'eta': 0.007731698409092271, 'max_depth': 6, 'colsample_bytree': 0.9868906349713437, 'gamma': 0.06429733489920744, 'min_child_weight': 16.372488762146656, 'subsample': 0.019538319734564887}"
0.5399078571428572,0.030235854360375368,"{'reg_lambda': 0.7404931139926209, 'eta': 0.007162800625224029, 'max_depth': 5, 'colsample_bytree': 0.9700433579462423, 'gamma': 0.057171581072898325, 'min_child_weight': 18.14199417871983, 'subsample': 0.018084171847279566}"
0.5399085714285715,0.03091891082329389,"{'reg_lambda': 0.7056672515523643, 'eta': 0.004233842470353107, 'max_depth': 6, 'colsample_bytree': 0.951983803409896, 'gamma': 0.05402645470948053, 'min_child_weight': 10.90812291212555, 'subsample': 0.017943911322550955}"
0.5399141428571429,0.03235519377108827,"{'reg_lambda': 0.7474273877986732, 'eta': 0.0010955190751571458, 'max_depth': 4, 'colsample_bytree': 0.9433351615413823, 'gamma': 0.11770282247178332, 'min_child_weight': 11.254428125115151, 'subsample': 0.017973434233308088}"
0.5399141428571429,0.03219489787791612,"{'reg_lambda': 0.9954063898287739, 'eta': 0.006104778437703096, 'max_depth': 6, 'colsample_bytree': 0.9623769761181934, 'gamma': 0.020423110993410237, 'min_child_weight': 16.473571368294387, 'subsample': 0.018565060637347676}"
0.5399148571428571,0.0322483224494067,"{'reg_lambda': 0.7603042921735413, 'eta': 0.003672835268304836, 'max_depth': 6, 'colsample_bytree': 0.9619493109062869, 'gamma': 0.0654182111795592, 'min_child_weight': 18.15167470419478, 'subsample': 0.015376182507369305}"
0.5399152857142856,0.032795359898531815,"{'reg_lambda': 0.7051325903628238, 'eta': 0.0017114161125733121, 'max_depth': 5, 'colsample_bytree': 0.9567915181224427, 'gamma': 0.27060572403856376, 'min_child_weight': 15.682754704711698, 'subsample': 0.014110372798868618}"
0.5399152857142858,0.033687530880291604,"{'reg_lambda': 0.8274786239055115, 'eta': 0.0013372850289476226, 'max_depth': 6, 'colsample_bytree': 0.9078574872542987, 'gamma': 0.07627081901893272, 'min_child_weight': 15.306040910703212, 'subsample': 0.014329302940527602}"
0.5399158571428571,0.03242056912754613,"{'reg_lambda': 0.7012904992541148, 'eta': 0.0058274816046606955, 'max_depth': 6, 'colsample_bytree': 0.9737370599832533, 'gamma': 0.052951384586014845, 'min_child_weight': 14.487125182029567, 'subsample': 0.018179686564025202}"
0.5399205714285714,0.03224709792580555,"{'reg_lambda': 0.7644716944251393, 'eta': 0.006128912051346767, 'max_depth': 6, 'colsample_bytree': 0.9122410549981443, 'gamma': 0.04807763911696454, 'min_child_weight': 18.984570383085725, 'subsample': 0.017709280891086067}"
0.5399208571428572,0.033582910494896534,"{'reg_lambda': 0.7183775045167172, 'eta': 0.001190197686535594, 'max_depth': 6, 'colsample_bytree': 0.9496002723639433, 'gamma': 0.006409953962014097, 'min_child_weight': 4.4087934224117635, 'subsample': 0.017234576552982914}"
0.5399268571428572,0.03341880492922072,"{'reg_lambda': 0.7551163262783994, 'eta': 0.006214621773020946, 'max_depth': 6, 'colsample_bytree': 0.9896838970672712, 'gamma': 0.02178844121751216, 'min_child_weight': 11.506080983681143, 'subsample': 0.017167604009408213}"
0.5399308571428572,0.031937629351148036,"{'reg_lambda': 0.7135914235672812, 'eta': 0.007186450839424915, 'max_depth': 6, 'colsample_bytree': 0.9632444469690674, 'gamma': 0.07945112077260222, 'min_child_weight': 16.263427692239166, 'subsample': 0.01716517375219429}"
0.5399361428571429,0.03250254829946907,"{'reg_lambda': 0.8082764890808621, 'eta': 0.00204361305329102, 'max_depth': 6, 'colsample_bytree': 0.9939236403207958, 'gamma': 0.022888694887483046, 'min_child_weight': 6.323393207729436, 'subsample': 0.012796987358283558}"
0.5399365714285713,0.03271295831226432,"{'reg_lambda': 0.7617086134547238, 'eta': 0.004559725453739733, 'max_depth': 6, 'colsample_bytree': 0.9442710563297034, 'gamma': 0.24547003954819988, 'min_child_weight': 10.35932647558188, 'subsample': 0.01648853091433737}"
0.5399381428571429,0.03360485358649069,"{'reg_lambda': 0.7001411785838321, 'eta': 0.005335202615165955, 'max_depth': 6, 'colsample_bytree': 0.9588125240236841, 'gamma': 0.03589315535985385, 'min_child_weight': 17.860240606015417, 'subsample': 0.01781684806613089}"
0.5399475714285714,0.03212032577517077,"{'reg_lambda': 0.7349972960496693, 'eta': 0.00453564360806567, 'max_depth': 5, 'colsample_bytree': 0.9457437842121091, 'gamma': 0.06859730748937802, 'min_child_weight': 12.771753385134563, 'subsample': 0.016525397996554794}"
0.5399484285714287,0.03226776252825685,"{'reg_lambda': 0.7089666293016472, 'eta': 0.00452298682122788, 'max_depth': 6, 'colsample_bytree': 0.9467884670638606, 'gamma': 0.08581036018991958, 'min_child_weight': 7.866849038626629, 'subsample': 0.018742726707384055}"
0.5399538571428572,0.03331488000412745,"{'reg_lambda': 0.7235291956677449, 'eta': 0.005141559204853338, 'max_depth': 6, 'colsample_bytree': 0.9633247106261705, 'gamma': 0.05419939586136565, 'min_child_weight': 9.196383596025772, 'subsample': 0.018947856631360484}"
0.5399567142857143,0.03353503121583315,"{'reg_lambda': 0.7422504834698571, 'eta': 0.00705027446744661, 'max_depth': 7, 'colsample_bytree': 0.9269591895330491, 'gamma': 0.041785079368589745, 'min_child_weight': 14.000729866788635, 'subsample': 0.018964334524851446}"
0.5399578571428572,0.02974045961909837,"{'reg_lambda': 0.7338383221220748, 'eta': 0.004724129715499123, 'max_depth': 6, 'colsample_bytree': 0.941213357051304, 'gamma': 0.027091239435984113, 'min_child_weight': 10.155470430358143, 'subsample': 0.0181987295358699}"
