log_loss,mstd,rounds,params
0.5384105714285714,0.031179883949520894,440,"{'eta': 0.012625607760913201, 'colsample_bytree': 0.83367712261659, 'max_depth': 5, 'gamma': 0.06758700746897334, 'min_child_weight': 29.98506778674408, 'reg_lambda': 0.786488241541059, 'subsample': 0.45999901432921725}"
0.5384140000000001,0.03119880510155547,322,"{'eta': 0.01693313784090814, 'colsample_bytree': 0.8856586915784849, 'max_depth': 5, 'gamma': 0.046093161070661894, 'min_child_weight': 25.807675652602306, 'reg_lambda': 0.6638527166012315, 'subsample': 0.5544893878735799}"
0.5384162857142857,0.03148968474317502,328,"{'eta': 0.016161262439310584, 'colsample_bytree': 0.9165501508813093, 'max_depth': 5, 'gamma': 0.040869861795503414, 'min_child_weight': 25.848592284503415, 'reg_lambda': 0.7606266890348319, 'subsample': 0.5071240429051922}"
0.538422,0.031088951798184997,389,"{'eta': 0.014272947057322443, 'colsample_bytree': 0.8835569791170269, 'max_depth': 5, 'gamma': 0.05191378041935787, 'min_child_weight': 28.491221906026006, 'reg_lambda': 0.7922838547903455, 'subsample': 0.5290010463908387}"
0.5384245714285714,0.030975935955269554,343,"{'eta': 0.016382655346149425, 'colsample_bytree': 0.8043048483611378, 'max_depth': 5, 'gamma': 0.057232107640836784, 'min_child_weight': 27.44880516091795, 'reg_lambda': 0.7307903093615802, 'subsample': 0.4879388439828738}"
0.5384245714285714,0.030867439331606537,2412,"{'eta': 0.0024135803430100754, 'colsample_bytree': 0.9971886353218554, 'max_depth': 5, 'gamma': 0.053121214355507373, 'min_child_weight': 19.17070983750932, 'reg_lambda': 0.7799725701320148, 'subsample': 0.259713107362592}"
0.5384261428571429,0.03083886885703244,1694,"{'eta': 0.0034336523575421527, 'colsample_bytree': 0.9911748476782742, 'max_depth': 5, 'gamma': 0.04954302142339509, 'min_child_weight': 24.857542114247615, 'reg_lambda': 0.7329175521673397, 'subsample': 0.2175202875619702}"
0.5384265714285714,0.02971892464487449,472,"{'eta': 0.013387055899496077, 'colsample_bytree': 0.8548803726674687, 'max_depth': 5, 'gamma': 0.08381834330536403, 'min_child_weight': 29.916173848282106, 'reg_lambda': 0.7994458090329295, 'subsample': 0.5518099320058294}"
0.5384271428571429,0.03034580170637096,378,"{'eta': 0.01574623915237156, 'colsample_bytree': 0.8148153387664342, 'max_depth': 5, 'gamma': 0.02639538954166549, 'min_child_weight': 17.6099871949314, 'reg_lambda': 0.6689456962603834, 'subsample': 0.4994561637218917}"
0.5384308571428571,0.030143994972266736,772,"{'eta': 0.00793166355312138, 'colsample_bytree': 0.9378710011574517, 'max_depth': 5, 'gamma': 0.025436855192764028, 'min_child_weight': 21.439733147877647, 'reg_lambda': 0.6214117407868405, 'subsample': 0.3525453020751172}"
0.5384381428571429,0.030874990877406572,327,"{'eta': 0.017226522377222924, 'colsample_bytree': 0.8473317087023848, 'max_depth': 5, 'gamma': 0.06867575693195375, 'min_child_weight': 4.522996038360141, 'reg_lambda': 0.7722702024276443, 'subsample': 0.5698336957280443}"
0.5384398571428572,0.03151231804334069,437,"{'eta': 0.01223444684266865, 'colsample_bytree': 0.9502623026636938, 'max_depth': 5, 'gamma': 0.020127296012548056, 'min_child_weight': 28.562253257070196, 'reg_lambda': 0.7384399213361479, 'subsample': 0.41575004603410753}"
0.5384414285714286,0.03155251791060064,450,"{'eta': 0.01195136870712297, 'colsample_bytree': 0.8546042080883025, 'max_depth': 5, 'gamma': 0.08615411836402793, 'min_child_weight': 23.14291261742487, 'reg_lambda': 0.7505422643263396, 'subsample': 0.46737664127396644}"
0.5384552857142857,0.03087062722762822,323,"{'eta': 0.017345916124430115, 'colsample_bytree': 0.899850969392506, 'max_depth': 5, 'gamma': 0.005900126544604811, 'min_child_weight': 8.607303482868597, 'reg_lambda': 0.7343147161537936, 'subsample': 0.45457367892511635}"
0.5384572857142856,0.03012960087776901,544,"{'eta': 0.011152723235505561, 'colsample_bytree': 0.9294746341800064, 'max_depth': 5, 'gamma': 0.011968263749456408, 'min_child_weight': 16.989773430957406, 'reg_lambda': 0.7136483442177733, 'subsample': 0.3443322132213031}"
0.5384647142857143,0.031157707241409312,421,"{'eta': 0.013127043408952413, 'colsample_bytree': 0.9052235351135636, 'max_depth': 5, 'gamma': 0.008061009545152611, 'min_child_weight': 11.042480905085846, 'reg_lambda': 0.6356522337957922, 'subsample': 0.5617070609640455}"
0.5384692857142858,0.03095108374959344,379,"{'eta': 0.01486175085131815, 'colsample_bytree': 0.8236940771611142, 'max_depth': 5, 'gamma': 0.010275169232564024, 'min_child_weight': 10.577686816400622, 'reg_lambda': 0.643116910225019, 'subsample': 0.5497484613643585}"
0.5384721428571428,0.03222157537350851,493,"{'eta': 0.010210210632893289, 'colsample_bytree': 0.9841304256948488, 'max_depth': 5, 'gamma': 0.017425332400373854, 'min_child_weight': 20.233743941111882, 'reg_lambda': 0.688716883624602, 'subsample': 0.3213548470979779}"
0.5384745714285714,0.03040715153234405,385,"{'eta': 0.015383113062945687, 'colsample_bytree': 0.8001581284184754, 'max_depth': 5, 'gamma': 0.02513800263350741, 'min_child_weight': 17.561697255641093, 'reg_lambda': 0.6440157862314754, 'subsample': 0.5029027398409018}"
0.5384828571428572,0.03257547450168677,465,"{'eta': 0.010494508402029291, 'colsample_bytree': 0.8133144625347756, 'max_depth': 6, 'gamma': 0.06464416758023597, 'min_child_weight': 28.51514256308958, 'reg_lambda': 0.7777473755219029, 'subsample': 0.5686996682697699}"
0.5384861428571429,0.03165034325480816,1268,"{'eta': 0.004251221803594318, 'colsample_bytree': 0.969742888851, 'max_depth': 5, 'gamma': 0.0034006100478684133, 'min_child_weight': 18.55589420154209, 'reg_lambda': 0.6359125807707773, 'subsample': 0.24704551318422874}"
0.5384951428571428,0.03216218274290153,2250,"{'eta': 0.002305086977853095, 'colsample_bytree': 0.8054820839484229, 'max_depth': 6, 'gamma': 0.07345010409714128, 'min_child_weight': 26.743069715456148, 'reg_lambda': 0.7702612207069629, 'subsample': 0.5764808993992151}"
0.5385015714285715,0.03275171105755301,3625,"{'eta': 0.0013562642547842849, 'colsample_bytree': 0.8286545463176469, 'max_depth': 6, 'gamma': 0.05435618690651397, 'min_child_weight': 21.615252345055524, 'reg_lambda': 0.7602955253916442, 'subsample': 0.5387721051947995}"
0.538507,0.031226472752894436,1180,"{'eta': 0.004741460924207561, 'colsample_bytree': 0.9389692242410854, 'max_depth': 5, 'gamma': 0.015951710537328176, 'min_child_weight': 13.670760835690574, 'reg_lambda': 0.7178581007224301, 'subsample': 0.3667066100723198}"
0.5385222857142857,0.02942503382879506,1000,"{'eta': 0.00671819889238677, 'colsample_bytree': 0.8252325315714025, 'max_depth': 4, 'gamma': 0.024323025023848324, 'min_child_weight': 18.174760588963988, 'reg_lambda': 0.6794207391958357, 'subsample': 0.4889118236802616}"
0.5385262857142857,0.028413773336218553,884,"{'eta': 0.0082651069199093, 'colsample_bytree': 0.8984936666990007, 'max_depth': 4, 'gamma': 0.046811762833259114, 'min_child_weight': 26.062413338372693, 'reg_lambda': 0.7300613595755567, 'subsample': 0.4948957104579222}"
0.5385284285714286,0.031213089589004997,342,"{'eta': 0.016003290655079237, 'colsample_bytree': 0.8358713108056374, 'max_depth': 5, 'gamma': 0.07997836389250712, 'min_child_weight': 25.518038416782236, 'reg_lambda': 0.758179783763825, 'subsample': 0.43078801309287335}"
0.5385322857142858,0.03414034019816202,4800,"{'eta': 0.0009041742879489466, 'colsample_bytree': 0.9772823714007127, 'max_depth': 5, 'gamma': 0.030439930258542483, 'min_child_weight': 29.691166993280987, 'reg_lambda': 0.7273223981501235, 'subsample': 0.38218199993545154}"
0.5385431428571429,0.03172854500374945,267,"{'eta': 0.01927297873763558, 'colsample_bytree': 0.8887109972928237, 'max_depth': 5, 'gamma': 0.07666414078964463, 'min_child_weight': 22.677827589887517, 'reg_lambda': 0.6061594534086194, 'subsample': 0.4236200214896515}"
0.5385468571428572,0.03258175657353138,645,"{'eta': 0.007599492612140863, 'colsample_bytree': 0.8579595211367629, 'max_depth': 6, 'gamma': 0.04486053087170709, 'min_child_weight': 21.34521108812891, 'reg_lambda': 0.66326933415092, 'subsample': 0.4022094713544443}"
0.5385477142857144,0.03164357097557729,204,"{'eta': 0.02482700058869922, 'colsample_bytree': 0.909277028074485, 'max_depth': 5, 'gamma': 0.002487239862019326, 'min_child_weight': 14.15490082338703, 'reg_lambda': 0.6696795531608746, 'subsample': 0.4471921515359074}"
0.5385498571428571,0.02897964996703679,449,"{'eta': 0.015085086007504819, 'colsample_bytree': 0.9202998115867557, 'max_depth': 4, 'gamma': 0.014903679895336835, 'min_child_weight': 27.879919487803587, 'reg_lambda': 0.7182044507409693, 'subsample': 0.4365249332486625}"
0.5385554285714286,0.03302078306050647,1273,"{'eta': 0.003742508241469911, 'colsample_bytree': 0.8419004111304813, 'max_depth': 6, 'gamma': 0.04628813054016045, 'min_child_weight': 20.69060613977672, 'reg_lambda': 0.624840589154528, 'subsample': 0.40772205445952514}"
0.5385565714285714,0.032967846253753284,1065,"{'eta': 0.004445857532184878, 'colsample_bytree': 0.9753519412273726, 'max_depth': 6, 'gamma': 0.006206553166368811, 'min_child_weight': 28.015155286351977, 'reg_lambda': 0.7280491244773577, 'subsample': 0.28347691684744286}"
0.5385599999999999,0.03014006987208825,333,"{'eta': 0.017894900378819682, 'colsample_bytree': 0.8973957966372732, 'max_depth': 5, 'gamma': 0.031215996888786054, 'min_child_weight': 19.82828227390376, 'reg_lambda': 0.6819279733998213, 'subsample': 0.4393858499544945}"
0.5385670000000001,0.028727350188160628,2864,"{'eta': 0.0025323020396655046, 'colsample_bytree': 0.8137726293962844, 'max_depth': 4, 'gamma': 0.065624615927589, 'min_child_weight': 2.020963325320407, 'reg_lambda': 0.766303148989775, 'subsample': 0.4902293384167666}"
0.5385901428571429,0.032510880268948175,566,"{'eta': 0.00860223975658102, 'colsample_bytree': 0.9805405529385746, 'max_depth': 6, 'gamma': 0.023677393696848556, 'min_child_weight': 29.998074075428892, 'reg_lambda': 0.7433779289871691, 'subsample': 0.5320461092824}"
0.5385954285714286,0.031165566994427327,1269,"{'eta': 0.004430065004419412, 'colsample_bytree': 0.9207971406059738, 'max_depth': 5, 'gamma': 0.00921635531743924, 'min_child_weight': 25.18589489642615, 'reg_lambda': 0.7802778080078592, 'subsample': 0.16499942243214208}"
0.5385988571428572,0.03291188039883509,312,"{'eta': 0.014909342863981833, 'colsample_bytree': 0.8442865322897067, 'max_depth': 6, 'gamma': 0.07793896657282502, 'min_child_weight': 22.293880240683034, 'reg_lambda': 0.7918547229730315, 'subsample': 0.5592998019421449}"
0.5386015714285715,0.0310008260476219,477,"{'eta': 0.011708877504537769, 'colsample_bytree': 0.9317589199063544, 'max_depth': 5, 'gamma': 0.07763914912191497, 'min_child_weight': 19.292377880228997, 'reg_lambda': 0.7514524857668851, 'subsample': 0.2930424653593803}"
0.538613,0.030192690596319835,455,"{'eta': 0.013386173777512476, 'colsample_bytree': 0.9457172944796777, 'max_depth': 4, 'gamma': 0.0006276736703348593, 'min_child_weight': 14.752739499999754, 'reg_lambda': 0.6939896084734082, 'subsample': 0.47721143425276913}"
0.5386150000000001,0.03273128179050363,446,"{'eta': 0.010673784151041556, 'colsample_bytree': 0.870459389298807, 'max_depth': 6, 'gamma': 0.08283253535816042, 'min_child_weight': 14.358828520642735, 'reg_lambda': 0.7806725582381718, 'subsample': 0.5989539230505372}"
0.538619,0.033151455583282315,776,"{'eta': 0.005973547656510646, 'colsample_bytree': 0.9542594420593614, 'max_depth': 6, 'gamma': 0.02286223983025893, 'min_child_weight': 10.070788378746034, 'reg_lambda': 0.7221692198746258, 'subsample': 0.5178649902173159}"
0.5386285714285713,0.030252473177716097,669,"{'eta': 0.009075583476826816, 'colsample_bytree': 0.8601975641623889, 'max_depth': 5, 'gamma': 0.09474203852802152, 'min_child_weight': 21.095255761168442, 'reg_lambda': 0.7253008680285989, 'subsample': 0.18148587398640764}"
0.5386420000000001,0.030880835535290307,210,"{'eta': 0.02609720299967916, 'colsample_bytree': 0.841757625089885, 'max_depth': 5, 'gamma': 0.09669090448838086, 'min_child_weight': 3.373402041730115, 'reg_lambda': 0.7568181325911306, 'subsample': 0.525493472500078}"
0.5386491428571428,0.02914779110101185,2052,"{'eta': 0.0033567531487679516, 'colsample_bytree': 0.9482718576257981, 'max_depth': 4, 'gamma': 0.024045577318516972, 'min_child_weight': 21.539057863664887, 'reg_lambda': 0.7781141415101581, 'subsample': 0.26661684706946553}"
0.538652,0.033205240099396446,311,"{'eta': 0.014404923758199732, 'colsample_bytree': 0.928818657455716, 'max_depth': 6, 'gamma': 0.006358893173241287, 'min_child_weight': 17.036404311202176, 'reg_lambda': 0.7571357732583603, 'subsample': 0.5093764007457723}"
0.5386547142857143,0.03242988247838723,446,"{'eta': 0.010955419168505117, 'colsample_bytree': 0.8641088327658775, 'max_depth': 6, 'gamma': 0.04194882654002863, 'min_child_weight': 14.135951499578551, 'reg_lambda': 0.7354294375632247, 'subsample': 0.5968016248045453}"
0.5386547142857143,0.03059427038597033,2083,"{'eta': 0.0029330347058057933, 'colsample_bytree': 0.8098775743883548, 'max_depth': 4, 'gamma': 0.09220125878598148, 'min_child_weight': 4.567844712342374, 'reg_lambda': 0.7695425187556337, 'subsample': 0.4740927907450191}"
0.5386601428571428,0.03067105218800817,620,"{'eta': 0.009569756283967727, 'colsample_bytree': 0.8634348308064302, 'max_depth': 4, 'gamma': 0.09519233741934098, 'min_child_weight': 19.197245143761293, 'reg_lambda': 0.7979742386953542, 'subsample': 0.5995684182924149}"
0.5386608571428572,0.03121983461816782,408,"{'eta': 0.01331818840962341, 'colsample_bytree': 0.9569181623477111, 'max_depth': 5, 'gamma': 6.58043008027083e-05, 'min_child_weight': 24.396128023978047, 'reg_lambda': 0.7654511298967591, 'subsample': 0.27598696465894246}"
