log_loss,mstd,params
0.545101,0.039290544030408686,"{'subsample': 0.6227336644320841, 'reg_lambda': 0.8149400214199899, 'gamma': 0.2304122944499972, 'min_child_weight': 5.790506761706791, 'max_depth': 10, 'colsample_bytree': 0.8350487868024831, 'eta': 0.000812276339057989}"
0.5439017142857143,0.03926440708297896,"{'subsample': 0.6988123240653099, 'reg_lambda': 0.6895880757379282, 'gamma': 0.19224108270919, 'min_child_weight': 7.023654060975053, 'max_depth': 6, 'colsample_bytree': 0.8500411550768238, 'eta': 0.0008669775753529698}"
0.5437978571428571,0.03592653031891366,"{'subsample': 0.9122763073912812, 'reg_lambda': 0.701304012972233, 'gamma': 0.06716863934664064, 'min_child_weight': 5.830177102221231, 'max_depth': 10, 'colsample_bytree': 0.40147207914318794, 'eta': 0.03352398315827326}"
0.5437472857142857,0.03624852875562792,"{'subsample': 0.9505710475267508, 'reg_lambda': 0.689988691808636, 'gamma': 0.08929288718286812, 'min_child_weight': 2.1066490326689546, 'max_depth': 10, 'colsample_bytree': 0.8624166463317872, 'eta': 0.016972910056995746}"
0.5436715714285715,0.03625263881147399,"{'subsample': 0.9626570442838361, 'reg_lambda': 0.8429088234914105, 'gamma': 0.12296667771271313, 'min_child_weight': 4.606929250474243, 'max_depth': 10, 'colsample_bytree': 0.9294104886853131, 'eta': 0.014607402778713795}"
0.5429374285714286,0.0359411988887622,"{'subsample': 0.8631430475076108, 'reg_lambda': 0.9555410418247728, 'gamma': 0.3108111957957226, 'min_child_weight': 7.426377741565471, 'max_depth': 10, 'colsample_bytree': 0.8467777578596168, 'eta': 0.034864431389410824}"
0.5427824285714286,0.03637969217088684,"{'subsample': 0.8080516415357459, 'reg_lambda': 0.7253872165155961, 'gamma': 0.1183790719263493, 'min_child_weight': 3.54718049771722, 'max_depth': 10, 'colsample_bytree': 0.8351918734849512, 'eta': 0.011840106796884388}"
0.5425441428571428,0.035811760097118304,"{'subsample': 0.6245600866572137, 'reg_lambda': 0.6859199891339137, 'gamma': 0.05925533461045239, 'min_child_weight': 7.927663304517302, 'max_depth': 10, 'colsample_bytree': 0.8956550557943664, 'eta': 0.028784694250257627}"
0.5425305714285714,0.03578029012434994,"{'subsample': 0.7268444837950472, 'reg_lambda': 0.7786776380007818, 'gamma': 0.21624845685040706, 'min_child_weight': 9.667357362060114, 'max_depth': 10, 'colsample_bytree': 0.8367879032158431, 'eta': 0.03538616590415138}"
0.5425184285714286,0.03818341563056501,"{'subsample': 0.5306668325469013, 'reg_lambda': 0.6358813912477977, 'gamma': 0.0659486081763499, 'min_child_weight': 1.8954619157639936, 'max_depth': 10, 'colsample_bytree': 0.9964412942634209, 'eta': 0.0010481818357434432}"
0.542261,0.03689343814038666,"{'subsample': 0.5349283522679398, 'reg_lambda': 0.7561633486669445, 'gamma': 0.1362494138202946, 'min_child_weight': 1.0248275522120727, 'max_depth': 10, 'colsample_bytree': 0.9992660711348206, 'eta': 0.003645923131362458}"
0.5421408571428571,0.03604744640014881,"{'subsample': 0.9260614561438636, 'reg_lambda': 0.6598395650807908, 'gamma': 0.4064282922704924, 'min_child_weight': 6.54019628223549, 'max_depth': 10, 'colsample_bytree': 0.7538121724111466, 'eta': 0.025677681883726034}"
0.5420417142857143,0.03621481393384466,"{'subsample': 0.6441944410523492, 'reg_lambda': 0.9013501081913856, 'gamma': 0.2338037006891479, 'min_child_weight': 4.614909419333065, 'max_depth': 10, 'colsample_bytree': 0.9907061848900893, 'eta': 0.005567761256306472}"
0.541945,0.03646171169210861,"{'subsample': 0.6152811665735919, 'reg_lambda': 0.9324428776016468, 'gamma': 0.27200986525414467, 'min_child_weight': 6.345507840983818, 'max_depth': 10, 'colsample_bytree': 0.9338879471326096, 'eta': 0.012539113727788204}"
0.5419337142857144,0.03622665185323606,"{'subsample': 0.7396348477760009, 'reg_lambda': 0.6807010683190889, 'gamma': 0.25271165594533573, 'min_child_weight': 4.4873792532150745, 'max_depth': 10, 'colsample_bytree': 0.7005357256470381, 'eta': 0.021304741322193628}"
0.5418667142857142,0.03546112411164517,"{'subsample': 0.6015288780426202, 'reg_lambda': 0.6940119526096017, 'gamma': 0.44766337752129093, 'min_child_weight': 9.623776856052935, 'max_depth': 10, 'colsample_bytree': 0.9644859537409185, 'eta': 0.029953473114450627}"
0.5418425714285714,0.03633670504965978,"{'subsample': 0.6219434130910839, 'reg_lambda': 0.7332005851825038, 'gamma': 0.42464989741244086, 'min_child_weight': 2.904268017348574, 'max_depth': 10, 'colsample_bytree': 0.925009197767385, 'eta': 0.006208341710630035}"
0.5417584285714285,0.03849479889456406,"{'subsample': 0.6016675939569632, 'reg_lambda': 0.9686501473637559, 'gamma': 0.17894339711345733, 'min_child_weight': 5.992428053145669, 'max_depth': 5, 'colsample_bytree': 0.7137290155586966, 'eta': 0.0011122545342212033}"
0.5417124285714287,0.03658924097934725,"{'subsample': 0.6346984322651976, 'reg_lambda': 0.8787623946677027, 'gamma': 0.14004745091681206, 'min_child_weight': 5.84832173074773, 'max_depth': 10, 'colsample_bytree': 0.8636887867169597, 'eta': 0.007250022513802672}"
0.5416637142857142,0.03831118911554284,"{'subsample': 0.5657268742889369, 'reg_lambda': 0.7907894642689097, 'gamma': 0.23581912003496536, 'min_child_weight': 7.113077558622397, 'max_depth': 5, 'colsample_bytree': 0.9569241195674629, 'eta': 0.001062883687861086}"
0.5416065714285715,0.03638542918183237,"{'subsample': 0.6802714641381427, 'reg_lambda': 0.9068791078409113, 'gamma': 0.16713772401530025, 'min_child_weight': 1.3489485971095778, 'max_depth': 10, 'colsample_bytree': 0.5946276359795172, 'eta': 0.006244928696334094}"
0.5414915714285714,0.03537930244121074,"{'subsample': 0.5532500064137543, 'reg_lambda': 0.7477289221103199, 'gamma': 0.1115983507281402, 'min_child_weight': 7.069584547768228, 'max_depth': 8, 'colsample_bytree': 0.40921498135543644, 'eta': 0.010370956046646741}"
0.5414728571428571,0.0317187346115131,"{'subsample': 0.6501890828507393, 'reg_lambda': 0.6468190598221996, 'gamma': 0.05791561151290772, 'min_child_weight': 3.898405313311336, 'max_depth': 5, 'colsample_bytree': 0.4022332385250632, 'eta': 0.03233006331100919}"
0.5414498571428571,0.035497290909529106,"{'subsample': 0.9623812924092714, 'reg_lambda': 0.8183564697070589, 'gamma': 0.16484948023453022, 'min_child_weight': 3.192770583266654, 'max_depth': 9, 'colsample_bytree': 0.579401691114816, 'eta': 0.021538089525046728}"
0.5414017142857143,0.036439473271626124,"{'subsample': 0.5834956841375427, 'reg_lambda': 0.8354416098918354, 'gamma': 0.2800398476443028, 'min_child_weight': 9.909396151564497, 'max_depth': 10, 'colsample_bytree': 0.990902825238663, 'eta': 0.0016622927286554419}"
0.5413764285714285,0.03590662265797729,"{'subsample': 0.6705546454004431, 'reg_lambda': 0.869114127960844, 'gamma': 0.06921989192018865, 'min_child_weight': 1.7576865818674539, 'max_depth': 9, 'colsample_bytree': 0.8332335287456747, 'eta': 0.017174466743916792}"
0.5412275714285715,0.036000443559713595,"{'subsample': 0.5416910543701187, 'reg_lambda': 0.7259397066888288, 'gamma': 0.2313196136079007, 'min_child_weight': 8.178934724017159, 'max_depth': 10, 'colsample_bytree': 0.8132782656355725, 'eta': 0.010432860738897126}"
0.5412078571428571,0.03528418947041379,"{'subsample': 0.7789540283340755, 'reg_lambda': 0.6924046898353663, 'gamma': 0.47623310560771653, 'min_child_weight': 9.628952185129641, 'max_depth': 10, 'colsample_bytree': 0.5049081873434027, 'eta': 0.025000791225489812}"
0.5411912857142858,0.03600294879670913,"{'subsample': 0.6921583053884962, 'reg_lambda': 0.6056207606167481, 'gamma': 0.26373228556929806, 'min_child_weight': 2.832587668855369, 'max_depth': 9, 'colsample_bytree': 0.7201726966363302, 'eta': 0.021451999848586735}"
0.5411454285714286,0.03576181165478514,"{'subsample': 0.6311790001652893, 'reg_lambda': 0.7370116515567359, 'gamma': 0.03383351796132031, 'min_child_weight': 6.940486270859614, 'max_depth': 9, 'colsample_bytree': 0.9772314216848562, 'eta': 0.019194816374450488}"
0.5411125714285714,0.03650354433725321,"{'subsample': 0.6789409310452146, 'reg_lambda': 0.9368101971791093, 'gamma': 0.17819455575442295, 'min_child_weight': 6.0183514547671235, 'max_depth': 9, 'colsample_bytree': 0.5410625587986367, 'eta': 0.03286491109776605}"
0.5411065714285714,0.03494463811164738,"{'subsample': 0.5662259641331645, 'reg_lambda': 0.6317296738347825, 'gamma': 0.32239482407560266, 'min_child_weight': 9.45561267955873, 'max_depth': 9, 'colsample_bytree': 0.9719007980498441, 'eta': 0.03194379261934294}"
0.5410104285714284,0.035850094249481074,"{'subsample': 0.712249828615964, 'reg_lambda': 0.7039003319607261, 'gamma': 0.0680039232639719, 'min_child_weight': 5.543538965598849, 'max_depth': 9, 'colsample_bytree': 0.9811965527661202, 'eta': 0.008809214548948582}"
0.5408514285714286,0.03618828408904265,"{'subsample': 0.6577942273292154, 'reg_lambda': 0.962863905001808, 'gamma': 0.21523555182038967, 'min_child_weight': 3.889579297445381, 'max_depth': 9, 'colsample_bytree': 0.9709200233244402, 'eta': 0.002671940379264919}"
0.5407930000000001,0.03614972799103597,"{'subsample': 0.7007092014829193, 'reg_lambda': 0.8770919691940874, 'gamma': 0.09253933570558392, 'min_child_weight': 9.254548391205775, 'max_depth': 9, 'colsample_bytree': 0.7645185917052268, 'eta': 0.01803895871684624}"
0.5407854285714286,0.035912616862483274,"{'subsample': 0.5607969454022382, 'reg_lambda': 0.6573148147305036, 'gamma': 0.1260501682638243, 'min_child_weight': 5.889699520592728, 'max_depth': 9, 'colsample_bytree': 0.9075552756661209, 'eta': 0.014905406169752704}"
0.5407692857142857,0.03570471610577827,"{'subsample': 0.6076043392871542, 'reg_lambda': 0.6626744570603367, 'gamma': 0.12863820716264301, 'min_child_weight': 6.78922579688701, 'max_depth': 9, 'colsample_bytree': 0.7574002719002614, 'eta': 0.019843552621165106}"
0.5407557142857142,0.035597191036632475,"{'subsample': 0.5263847780871247, 'reg_lambda': 0.9165497565495544, 'gamma': 0.20678712111657044, 'min_child_weight': 6.815851706318512, 'max_depth': 9, 'colsample_bytree': 0.8994391022480411, 'eta': 0.02228384645898892}"
0.540711,0.034320830679384004,"{'subsample': 0.7051551553659492, 'reg_lambda': 0.657764646415023, 'gamma': 0.19348977716216897, 'min_child_weight': 2.4424360617687673, 'max_depth': 8, 'colsample_bytree': 0.4321738347767822, 'eta': 0.027555046229394697}"
0.5406927142857143,0.031359776198909124,"{'subsample': 0.6577207097855556, 'reg_lambda': 0.621093706612167, 'gamma': 0.16421514644286317, 'min_child_weight': 6.709873977167425, 'max_depth': 5, 'colsample_bytree': 0.4585113682357934, 'eta': 0.027712518121170933}"
0.540685,0.03647444020931317,"{'subsample': 0.5483457493285191, 'reg_lambda': 0.7711547456869268, 'gamma': 0.2948734334371158, 'min_child_weight': 4.82236185955227, 'max_depth': 9, 'colsample_bytree': 0.8743105624732244, 'eta': 0.014263973423544041}"
0.540685,0.03599705003769342,"{'subsample': 0.576647195837577, 'reg_lambda': 0.9146003314207535, 'gamma': 0.2952846676626404, 'min_child_weight': 5.529210574239185, 'max_depth': 9, 'colsample_bytree': 0.8121456342539992, 'eta': 0.01583115869004727}"
0.5406731428571429,0.03078152719263209,"{'subsample': 0.6891784018278293, 'reg_lambda': 0.828314870754356, 'gamma': 0.08061669115993712, 'min_child_weight': 7.269739465755747, 'max_depth': 4, 'colsample_bytree': 0.5290097220097469, 'eta': 0.01624255087243158}"
0.5406641428571428,0.03646316420987644,"{'subsample': 0.536903502338487, 'reg_lambda': 0.816413336332468, 'gamma': 0.15673207588558347, 'min_child_weight': 5.007726581453394, 'max_depth': 9, 'colsample_bytree': 0.5311624567177246, 'eta': 0.016628137364708154}"
0.5405931428571428,0.035843716779986635,"{'subsample': 0.6367592167808148, 'reg_lambda': 0.7393386552927022, 'gamma': 0.24161014261216623, 'min_child_weight': 5.942517964644545, 'max_depth': 9, 'colsample_bytree': 0.9052547720100764, 'eta': 0.0070413888113206174}"
0.540571,0.035222228691504646,"{'subsample': 0.7171552790694771, 'reg_lambda': 0.6575689416232354, 'gamma': 0.44049532791761387, 'min_child_weight': 7.535682357771821, 'max_depth': 9, 'colsample_bytree': 0.8025172097103881, 'eta': 0.015151872736444335}"
0.5405398571428571,0.03516482972721024,"{'subsample': 0.6340151386766896, 'reg_lambda': 0.9810891129594583, 'gamma': 0.41055439022539464, 'min_child_weight': 6.008204368562014, 'max_depth': 9, 'colsample_bytree': 0.7939919192661676, 'eta': 0.024484861917211984}"
0.5404908571428572,0.03526368894514447,"{'subsample': 0.5892957326156959, 'reg_lambda': 0.7214661333594454, 'gamma': 0.39884237560675395, 'min_child_weight': 8.048350451226192, 'max_depth': 9, 'colsample_bytree': 0.8060887091514337, 'eta': 0.023798571183268283}"
0.5404475714285715,0.03623837782689122,"{'subsample': 0.6179731426960567, 'reg_lambda': 0.9352460039491416, 'gamma': 0.22464781778321027, 'min_child_weight': 4.977564466680568, 'max_depth': 9, 'colsample_bytree': 0.9343685408077238, 'eta': 0.002246304068821433}"
0.5404011428571429,0.036807445359070226,"{'subsample': 0.5411228563535636, 'reg_lambda': 0.884284590003707, 'gamma': 0.1955326223701795, 'min_child_weight': 8.060359774499062, 'max_depth': 5, 'colsample_bytree': 0.4267661941373838, 'eta': 0.002826211232983311}"
0.5402874285714285,0.03593696858884867,"{'subsample': 0.7586302489954868, 'reg_lambda': 0.8464270274678029, 'gamma': 0.3502286206464531, 'min_child_weight': 9.909342860959539, 'max_depth': 9, 'colsample_bytree': 0.8038561635061341, 'eta': 0.005227358883187526}"
0.5402787142857143,0.036185957197946865,"{'subsample': 0.5107695651566527, 'reg_lambda': 0.8806542567094009, 'gamma': 0.18755765848570774, 'min_child_weight': 5.134776590007387, 'max_depth': 9, 'colsample_bytree': 0.8243258898270824, 'eta': 0.005770796293266589}"
0.5402105714285714,0.03381271666497331,"{'subsample': 0.5563934687048295, 'reg_lambda': 0.6506726259696823, 'gamma': 0.05290565998398153, 'min_child_weight': 5.273337402610133, 'max_depth': 5, 'colsample_bytree': 0.49104321319953703, 'eta': 0.026577140834840966}"
0.5401867142857143,0.03618271888910295,"{'subsample': 0.6787048113254246, 'reg_lambda': 0.779575322633358, 'gamma': 0.38904859430217403, 'min_child_weight': 8.601153035228565, 'max_depth': 6, 'colsample_bytree': 0.45810948426835185, 'eta': 0.004147981141935925}"
0.5401819999999999,0.03447496051163269,"{'subsample': 0.5888568015012625, 'reg_lambda': 0.7038916583722312, 'gamma': 0.19913748602106307, 'min_child_weight': 5.9800213300751635, 'max_depth': 8, 'colsample_bytree': 0.9437144713350284, 'eta': 0.03429157455474204}"
0.5401815714285715,0.03691220637208853,"{'subsample': 0.9775288653661672, 'reg_lambda': 0.7856626695460822, 'gamma': 0.32335040058769915, 'min_child_weight': 1.6612719607783064, 'max_depth': 5, 'colsample_bytree': 0.48687025611252754, 'eta': 0.007296008114241975}"
0.5401735714285715,0.03474925155644479,"{'subsample': 0.5092465755303534, 'reg_lambda': 0.7662618292670089, 'gamma': 0.23593836223938325, 'min_child_weight': 6.751115697859446, 'max_depth': 8, 'colsample_bytree': 0.8930492706681172, 'eta': 0.02919536554344681}"
0.5401468571428572,0.03764401923298484,"{'subsample': 0.5385105550838492, 'reg_lambda': 0.8557820395033844, 'gamma': 0.20341130417312364, 'min_child_weight': 4.805523715941836, 'max_depth': 5, 'colsample_bytree': 0.8174393663226859, 'eta': 0.0012781620349784392}"
0.5401448571428571,0.03432617517127093,"{'subsample': 0.7695741871703117, 'reg_lambda': 0.6148625537558576, 'gamma': 0.3318695988572884, 'min_child_weight': 8.054125279189407, 'max_depth': 8, 'colsample_bytree': 0.9903032955605379, 'eta': 0.03368395743439619}"
0.5401405714285714,0.03478184897577366,"{'subsample': 0.7604403081002024, 'reg_lambda': 0.7335398876647411, 'gamma': 0.27141494017593154, 'min_child_weight': 4.589717170116566, 'max_depth': 8, 'colsample_bytree': 0.7797547599520531, 'eta': 0.027386072805558492}"
0.5400887142857143,0.03539465841646307,"{'subsample': 0.6469034636750359, 'reg_lambda': 0.6086579563959409, 'gamma': 0.47275647454862724, 'min_child_weight': 9.302342235007412, 'max_depth': 7, 'colsample_bytree': 0.4529745581841708, 'eta': 0.0362951070626865}"
0.5400325714285714,0.0361530251759299,"{'subsample': 0.5964511747247963, 'reg_lambda': 0.8244687651014936, 'gamma': 0.2692566231105536, 'min_child_weight': 6.641101795394943, 'max_depth': 9, 'colsample_bytree': 0.6123179011110061, 'eta': 0.004641105846248884}"
0.5400057142857143,0.03663996786677239,"{'subsample': 0.5201008431240297, 'reg_lambda': 0.8929315592646827, 'gamma': 0.1603829668033624, 'min_child_weight': 5.414206789356479, 'max_depth': 5, 'colsample_bytree': 0.5151234285917524, 'eta': 0.006309082512531079}"
0.5399594285714285,0.03460450871754092,"{'subsample': 0.9143734018215988, 'reg_lambda': 0.921776232466056, 'gamma': 0.20304930973050184, 'min_child_weight': 4.100192183763581, 'max_depth': 4, 'colsample_bytree': 0.6737389554825437, 'eta': 0.006829907707673726}"
0.5399275714285715,0.033814719271275384,"{'subsample': 0.9260576110192952, 'reg_lambda': 0.803916119286607, 'gamma': 0.20326992887693496, 'min_child_weight': 9.807866429593933, 'max_depth': 4, 'colsample_bytree': 0.6554050233738311, 'eta': 0.02909044851344456}"
0.5398824285714287,0.034431655386393756,"{'subsample': 0.5149000519631002, 'reg_lambda': 0.9928303468047592, 'gamma': 0.41512303497671993, 'min_child_weight': 5.935884796654523, 'max_depth': 4, 'colsample_bytree': 0.5990717450804997, 'eta': 0.018958551613471313}"
0.5398671428571429,0.03436748459427198,"{'subsample': 0.7462539806763323, 'reg_lambda': 0.8075745219388322, 'gamma': 0.3790542098076082, 'min_child_weight': 4.680829805650994, 'max_depth': 4, 'colsample_bytree': 0.600011170484748, 'eta': 0.015205781116624581}"
0.5398585714285714,0.036522659758780114,"{'subsample': 0.6284229816894821, 'reg_lambda': 0.8741432530682157, 'gamma': 0.3648169449997252, 'min_child_weight': 8.530044377757946, 'max_depth': 5, 'colsample_bytree': 0.47672097906502336, 'eta': 0.010231613432252238}"
0.5398375714285714,0.03498140241285541,"{'subsample': 0.5001505839204827, 'reg_lambda': 0.8268076176252298, 'gamma': 0.07562021321935933, 'min_child_weight': 6.432999645938024, 'max_depth': 8, 'colsample_bytree': 0.6404794592839926, 'eta': 0.017667442342891852}"
0.5398284285714287,0.03528018040813143,"{'subsample': 0.5427740325129092, 'reg_lambda': 0.8130846707717868, 'gamma': 0.1807094877346096, 'min_child_weight': 3.6780862475915805, 'max_depth': 8, 'colsample_bytree': 0.9240436481473486, 'eta': 0.011690813567437699}"
0.5397421428571428,0.03498252014213332,"{'subsample': 0.7394257863353882, 'reg_lambda': 0.6331653595644068, 'gamma': 0.23763514459578358, 'min_child_weight': 9.050498539005162, 'max_depth': 8, 'colsample_bytree': 0.8573316566021869, 'eta': 0.007310668745251318}"
0.5397355714285714,0.0321857528014409,"{'subsample': 0.7746334500261141, 'reg_lambda': 0.894422826015441, 'gamma': 0.3078808970891986, 'min_child_weight': 6.500585129986521, 'max_depth': 4, 'colsample_bytree': 0.877368843273788, 'eta': 0.03287363048531541}"
0.5397318571428572,0.03522070359587447,"{'subsample': 0.5715020302144243, 'reg_lambda': 0.8451591409875712, 'gamma': 0.17646859509231538, 'min_child_weight': 4.502510982517127, 'max_depth': 8, 'colsample_bytree': 0.7310724447907453, 'eta': 0.011953860803063815}"
0.539726,0.03513774995708338,"{'subsample': 0.7992862145577628, 'reg_lambda': 0.8840842882637888, 'gamma': 0.27650606477036466, 'min_child_weight': 6.883141869053318, 'max_depth': 8, 'colsample_bytree': 0.8850113884156879, 'eta': 0.002356322250641524}"
0.5397117142857143,0.03631078655256125,"{'subsample': 0.7186259357033422, 'reg_lambda': 0.8383485165303582, 'gamma': 0.14639183966434888, 'min_child_weight': 5.438812975950159, 'max_depth': 5, 'colsample_bytree': 0.4725354496297842, 'eta': 0.008723406422739778}"
0.5397087142857143,0.035451386929601675,"{'subsample': 0.63870812294623, 'reg_lambda': 0.8071245977599277, 'gamma': 0.21931916273793944, 'min_child_weight': 6.301422771267907, 'max_depth': 8, 'colsample_bytree': 0.9849901471698654, 'eta': 0.0028018304065045656}"
0.539687857142857,0.03530690028325656,"{'subsample': 0.7471315833555089, 'reg_lambda': 0.7292519645914018, 'gamma': 0.15301817976678161, 'min_child_weight': 7.617683600871289, 'max_depth': 8, 'colsample_bytree': 0.8262021117548646, 'eta': 0.00814417873390406}"
0.539682857142857,0.03561598820867844,"{'subsample': 0.7370398792031958, 'reg_lambda': 0.7508105568510575, 'gamma': 0.26472723661102016, 'min_child_weight': 8.142535509597554, 'max_depth': 8, 'colsample_bytree': 0.9599285274330968, 'eta': 0.004410545095273397}"
0.5396722857142857,0.03418784215099412,"{'subsample': 0.8355813535948293, 'reg_lambda': 0.7470690285878352, 'gamma': 0.1506517111179204, 'min_child_weight': 8.319907864697887, 'max_depth': 5, 'colsample_bytree': 0.4984189016750571, 'eta': 0.025854055664839053}"
0.5396032857142857,0.03560706848176536,"{'subsample': 0.6073505692322817, 'reg_lambda': 0.791133912690071, 'gamma': 0.1503893940634995, 'min_child_weight': 6.431723088554034, 'max_depth': 8, 'colsample_bytree': 0.8745145812526096, 'eta': 0.009413862458710237}"
0.5396007142857143,0.031317523996120054,"{'subsample': 0.5881187784341486, 'reg_lambda': 0.7098134183500214, 'gamma': 0.0026566316270770357, 'min_child_weight': 8.793123957628044, 'max_depth': 4, 'colsample_bytree': 0.7492988750871314, 'eta': 0.03134813109226957}"
0.5395900000000001,0.03496054373727746,"{'subsample': 0.613033284961322, 'reg_lambda': 0.7611969424048503, 'gamma': 0.2143379237808494, 'min_child_weight': 6.875847956543254, 'max_depth': 8, 'colsample_bytree': 0.9501500986102704, 'eta': 0.006034747022879119}"
0.5395897142857142,0.03533394821853493,"{'subsample': 0.5632388206388724, 'reg_lambda': 0.9110844390456614, 'gamma': 0.09832804612826528, 'min_child_weight': 3.165279984738604, 'max_depth': 8, 'colsample_bytree': 0.999032741510285, 'eta': 0.00344665197686303}"
0.5395874285714285,0.03548751189279189,"{'subsample': 0.5187912427735523, 'reg_lambda': 0.913987021399126, 'gamma': 0.24977250237713577, 'min_child_weight': 5.306649129039677, 'max_depth': 8, 'colsample_bytree': 0.9795607915667812, 'eta': 0.005148234411412059}"
0.5395745714285713,0.034071133062574546,"{'subsample': 0.7555774596921329, 'reg_lambda': 0.9685626652565981, 'gamma': 0.14042852886436416, 'min_child_weight': 5.665621656096309, 'max_depth': 4, 'colsample_bytree': 0.9195886415365132, 'eta': 0.0028697131784820133}"
0.539551142857143,0.034031613060594504,"{'subsample': 0.7608046874155224, 'reg_lambda': 0.9386007108352, 'gamma': 0.186340009846473, 'min_child_weight': 7.348941115401737, 'max_depth': 4, 'colsample_bytree': 0.9496269485160862, 'eta': 0.0041255754795229155}"
0.5395001428571428,0.0337855943181466,"{'subsample': 0.5644270713586801, 'reg_lambda': 0.9756895473296872, 'gamma': 0.24951075509007692, 'min_child_weight': 2.6503691828400044, 'max_depth': 7, 'colsample_bytree': 0.7546006470220672, 'eta': 0.03999386193649842}"
0.5394875714285714,0.03561490488301421,"{'subsample': 0.553509037912569, 'reg_lambda': 0.822657583597026, 'gamma': 0.1555096890229952, 'min_child_weight': 6.9276198956308015, 'max_depth': 8, 'colsample_bytree': 0.9661248699691217, 'eta': 0.003932272957191473}"
0.5394368571428572,0.031095268052365784,"{'subsample': 0.8433218190088239, 'reg_lambda': 0.8697811916660722, 'gamma': 0.06274997345855202, 'min_child_weight': 6.078475476677032, 'max_depth': 4, 'colsample_bytree': 0.9529072189136831, 'eta': 0.0063216507542267295}"
0.5394132857142858,0.03561906970988836,"{'subsample': 0.6669207299533468, 'reg_lambda': 0.9262944903790364, 'gamma': 0.15648857686473677, 'min_child_weight': 4.1260734344915475, 'max_depth': 8, 'colsample_bytree': 0.8054327700175562, 'eta': 0.0018292738302104635}"
0.5394112857142856,0.03433344520555429,"{'subsample': 0.6004595187862007, 'reg_lambda': 0.8159068841934183, 'gamma': 0.3441550444945229, 'min_child_weight': 8.881563376227778, 'max_depth': 7, 'colsample_bytree': 0.6946867898899238, 'eta': 0.03917154850925715}"
0.5393862857142857,0.03489828898112913,"{'subsample': 0.6610738238982099, 'reg_lambda': 0.8463896726972718, 'gamma': 0.20412388083766253, 'min_child_weight': 8.672365017042615, 'max_depth': 8, 'colsample_bytree': 0.7028085995514282, 'eta': 0.003122711310217822}"
0.5393704285714286,0.03369972691617796,"{'subsample': 0.6596015301635996, 'reg_lambda': 0.7182824409270215, 'gamma': 0.38260561651936964, 'min_child_weight': 9.474219387747892, 'max_depth': 4, 'colsample_bytree': 0.9205556530052545, 'eta': 0.00251553552906178}"
